Node_i,Node_j,edge_weight
pArhgef2,pPpp6c,1
pArhgef2,pPrickle1,1
pArhgef2,pPrickle2,1
pArhgef2,pRhoa,1
pArhgef2,pSorbs1,1
pArhgef2,pSorbs3,1
pArhgef2,pSrgap1,1
pArhgef2,pStrip2,1
pArhgef2,pSyngap1,1
pArhgef2,pTmem173,1
pArhgef2,pTnik,1
pArhgef2,pTpm3,1
pArhgef2,pTpm4,1
pArhgef2,pTsc1,1
pArhgef2,pTwist1,1
pArhgef2,pUbc,1
pArhgef2,pUgcg,1
pArhgef2,pVcl,1
pArhgef2,pWasf1,1
pArhgef2,pYwhaz,1
pArhgef25,pTgfbr2,1
pArhgef26,pDlg4,1
pArhgef28,pArhgef5,1
pArhgef28,pNet1,1
pArhgef28,pPlekhg6,1
pArhgef28,pRapgef5,1
pArhgef28,pRapgefl1,1
pArhgef4,pKctd13,1
pArhgef5,pPlekhg6,1
pArhgef5,pRapgefl1,1
pArhgef6,pAtg16l1,1
pArhgef6,pFoxp3,1
pArhgef6,pGit1,1
pArhgef6,pTgfbr2,1
pArhgef6,pTmem173,1
pArhgef6,pYwhaz,1
pArhgef7,pAtp6v1b1,1
pArhgef7,pBrsk2,1
pArhgef7,pCask,1
pArhgef7,pCbl,1
pArhgef7,pCblb,1
pArhgef7,pCdc42,1
pArhgef7,pChn2,1
pArhgef7,pCnksr2,1
pArhgef7,pEgfr,2
pArhgef7,pFgd4,1
pArhgef7,pFoxo3,1
pArhgef7,pFxr1,1
pArhgef7,pGit1,2
pArhgef7,pGli1,1
pArhgef7,pGli2,1
pArhgef7,pHcn1,1
pArhgef7,pHdac5,1
pArhgef7,pItch,1
pArhgef7,pLpxn,1
pArhgef7,pLrrk2,1
pArhgef7,pMtor,2
pArhgef7,pNck1,1
pArhgef7,pPak1,1
pArhgef7,pPak2,1
pArhgef7,pPak3,2
pArhgef7,pPdlim5,1
pArhgef7,pPhlpp1,1
pArhgef7,pPpm1e,1
pArhgef7,pPpp2r1a,1
pArhgef7,pPpp2r5d,1
pArhgef7,pPrex1,1
pArhgef7,pPrex2,1
pArhgef7,pPrickle1,1
pArhgef7,pPrickle2,1
pArhgef7,pPxn,1
pArhgef7,pShank3,1
pArhgef7,pSlc6a4,1
pArhgef7,pSorbs1,1
pArhgef7,pSorbs2,1
pArhgef7,pSorbs3,1
pArhgef7,pSrgap1,1
pArhgef7,pTimm44,1
pArhgef7,pTubb4a,1
pArhgef7,pUsp1,1
pArhgef7,pVav1,1
pArhgef7,pWdr48,1
pArhgef7,pYwhab,1
pArhgef7,pYwhaz,3
pArid1a,pAtxn1,1
pArid1a,pBaz1b,1
pArid1a,pCarm1,1
pArid1a,pCfd,1
pArid1a,pChaf1a,1
pArid1a,pCul2,1
pArid1a,pE2f4,2
pArid1a,pE2f5,1
pArid1a,pEsrrb,1
pArid1a,pFndc5,1
pArid1a,pFoxo3,1
pArid1a,pFoxp3,1
pArid1a,pHdac1,1
pArid1a,pHdac2,1
pArid1a,pKctd13,1
pArid1a,pMettl21e,1
pArid1a,pMyc,2
pArid1a,pNanog,1
pArid1a,pOsbpl1a,1
pArid1a,pPhlpp1,1
pArid1a,pPou5f1,1
pArid1a,pRara,1
pArid1a,pRnf138,2
pArid1a,pSall4,1
pArid1a,pSin3a,1
pArid1a,pSmad1,1
pArid1a,pSmarca2,2
pArid1a,pSmarca4,5
pArid1a,pSmarcb1,2
pArid1a,pSmarcc1,2
pArid1a,pSmarcc2,1
pArid1a,pSox2,1
pArid1a,pSrc,1
pArid1a,pSrgap3,1
pArid1a,pTfcp2l1,1
pArid1a,pTop2a,1
pArid1a,pUnk,1
pArid1a,pUsp1,1
pArid1a,pWdr48,1
pArid1a,pYwhaz,1
pArid1b,pE2f1,1
pArid1b,pE2f4,1
pArid1b,pE2f5,1
pArid1b,pHdac3,1
pArid1b,pKat5,1
pArid1b,pKdm4a,1
pArid1b,pKdm4b,1
pArid1b,pKdm4c,1
pArid1b,pRnf138,2
pArid1b,pSmarca2,2
pArid1b,pSmarca4,4
pArid1b,pSmarcc1,1
pArid1b,pSmarcd1,1
pArid1b,pStat3,1
pArid2,pRnf138,1
pArid2,pSmarca2,1
pArid2,pSmarca4,1
pArid3a,pAtg16l1,1
pArid3a,pBtk,1
pArid3a,pNacc1,1
pArid3b,pNacc1,1
pArid3b,pNanog,2
pArid3b,pPou5f1,6
pArid4b,pHdac4,1
pArid4b,pHmg20a,1
pArid4b,pIng1,1
pArid4b,pStra8,1
pArid4b,pSuds3,1
pArid4b,pTet1,2
pArid4b,pTet2,1
pArid4b,pTnrc18,1
pArid4b,pTtc23,1
pArid5a,pArnt,1
pArid5a,pClock,1
pArid5a,pCrebbp,1
pArid5a,pDeaf1,1
pArid5a,pPou2f3,1
pArid5a,pRarg,1
pArid5a,pRbpjl,1
pArid5a,pRcor2,1
pArid5a,pTbl1x,1
pArid5a,pTbx2,1
pArid5a,pThra,1
pArid5a,pTrrap,1
pArid5a,pWwtr1,1
pArid5b,pKdm1a,1
pArid5b,pNanog,2
pArid5b,pSox2,1
pArid5b,pTfe3,1
pArih1,pDtl,1
pArih1,pFoxp3,1
pArih1,pUbe2l3,1
pArih2,pNfkbib,2
pArih2,pUbe2e1,1
pArih2,pUbe2e3,1
pArih2,pUbe2l3,4
pArl1,pAtxn1,1
pArl1,pCfd,1
pArl1,pEed,1
pArl1,pFancd2,1
pArl1,pFndc5,1
pArl1,pMyd88,1
pArl1,pTmem173,1
pArl1,pWdtc1,1
pArl10,pFancd2,1
pArl14ep,pKdm1a,1
pArl14epl,pUsp7,1
pArl15,pCrmp1,1
pArl15,pFancd2,1
pArl15,pGripap1,1
pArl15,pPde6d,1
pArl15,pTmem173,1
pArl2,pEed,1
pArl2,pFancd2,1
pArl2,pPde6d,1
pArl2,pPpp2ca,1
pArl2,pPpp2cb,1
pArl2,pTbcd,1
pArl2bp,pHnrnpd,1
pArl2bp,pSlc25a4,1
pArl3,pPde6d,2
pArl3,pTbcd,1
pArl3,pUsp48,1
pArl4a,pHnrnpd,1
pArl4d,pEng,1
pArl4d,pTgfbr2,2
pArl5b,pEng,1
pArl5b,pHnrnpd,1
pArl5b,pTgfbr2,1
pArl6,pHnrnpd,1
pArl6,pSlc6a4,1
pArl6ip1,pCfd,1
pArl6ip1,pFndc5,1
pArl6ip1,pUnk,1
pArl6ip4,pAtg16l1,1
pArl6ip4,pAtxn1,1
pArl6ip4,pRnf41,1
pArl6ip5,pDhcr7,1
pArl6ip5,pGria1,1
pArl6ip5,pGria2,1
pArl6ip5,pLnp,1
pArl6ip5,pTmem173,1
pArl6ip5,pUqcc2,1
pArl6ip6,pTmem173,1
pArl8a,pFancd2,1
pArl8a,pLrrc4c,1
pArl8a,pMapt,1
pArl8a,pShank3,1
pArl8a,pStxbp1,1
pArl8a,pTrpv1,1
pArl8b,pAsah1,1
pArl8b,pAtp6v1a,1
pArl8b,pCfd,1
pArl8b,pEed,1
pArl8b,pFancd2,1
pArl8b,pFndc5,1
pArl8b,pGba,1
pArl8b,pGlb1,1
pArl8b,pGusb,1
pArl8b,pTpp1,1
pArmc1,pMtfr1l,1
pArmc10,pFancd2,1
pArmc10,pPrrt2,1
pArmc10,pRb1cc1,1
pArmc10,pWdtc1,1
pArmc12,pSpag6,1
pArmc2,pHnrnpd,1
pArmc6,pFancd2,1
pArmc6,pPpp1r9b,1
pArmc6,pTmem173,1
pArmc8,pAtg5,1
pArmc8,pAtp2b4,1
pArmc8,pCard14,1
pArmc8,pFam92a,1
pArmc8,pKctd13,1
pArmc8,pNell1,1
pArmc8,pPde4dip,1
pArmc8,pPtprf,1
pArmc8,pTmem173,1
pArmc8,pVps13a,1
pArmc8,pVps9d1,1
pArmc9,pFancd2,1
pArmcx1,pSlc6a4,1
pArmcx2,pUsp7,1
pArmcx3,pBcar1,1
pArmcx3,pCelsr1,1
pArmcx3,pFam170a,1
pArmcx3,pNlrp5,1
pArmcx3,pUsp7,1
pArmcx4,pPde4dip,1
pArmcx6,pUsp7,1
pArnt,pArnt2,1
pArnt,pCalcoco1,3
pArnt,pCrebbp,1
pArnt,pDeaf1,1
pArnt,pEp300,1
pArnt,pEpas1,1
pArnt,pFos,1
pArnt,pHif1a,1
pArnt,pLdb2,1
pArnt,pNcor1,1
pArnt,pNdn,1
pArnt,pNpas1,2
pArnt,pNpas3,2
pArnt,pNpas4,1
pArnt,pNr4a3,1
pArnt,pNr6a1,1
pArnt,pRb1,1
pArnt,pRbl2,1
pArnt,pSenp6,1
pArnt,pSim1,2
pArnt,pSin3a,1
pArnt,pTacc3,1
pArnt,pTcf12,1
pArnt,pTcf7l2,1
pArnt,pTead1,1
pArnt,pTfap2d,1
pArnt,pTfeb,1
pArnt,pTrim59,1
pArnt,pTrip11,2
pArnt,pTrrap,1
pArnt,pWwtr1,1
pArnt,pYap1,1
pArnt,pZeb1,1
pArnt2,pCrebbp,1
pArnt2,pEpas1,1
pArnt2,pLdb2,1
pArnt2,pMga,1
pArnt2,pNcor1,1
pArnt2,pNdn,3
pArnt2,pNpas4,1
pArnt2,pNr4a3,1
pArnt2,pNr6a1,1
pArnt2,pRbpjl,1
pArnt2,pRcor2,1
pArnt2,pSim1,1
pArnt2,pSin3a,1
pArnt2,pTcf12,1
pArnt2,pTcf7l2,1
pArnt2,pTead1,1
pArnt2,pTfap2d,1
pArnt2,pTfdp1,1
pArnt2,pTfeb,1
pArnt2,pTrrap,1
pArnt2,pWwtr1,1
pArnt2,pYap1,1
pArntl,pClock,8
pArntl,pCry1,6
pArntl,pCry2,2
pArntl,pCsnk1e,1
pArntl,pDbp,1
pArntl,pEpas1,1
pArntl,pEzh2,2
pArntl,pHif1a,3
pArntl,pKmt2a,1
pArntl,pNdn,1
pArntl,pNup98,1
pArntl,pPer1,5
pArntl,pPer2,7
pArntl,pPer3,1
pArntl,pRae1,3
pArntl,pRnf14,1
pArntl,pSirt1,1
pArntl,pUsp2,4
pArntl,pZbtb7b,1
pArpc1a,pArpc2,1
pArpc1a,pArpc3,1
pArpc1a,pArpc4,1
pArpc1a,pArpc5,1
pArpc1a,pArpc5l,1
pArpc1a,pCalu,1
pArpc1a,pKctd13,1
pArpc1a,pMark4,1
pArpc1a,pMtr,1
pArpc1a,pPpp1r9b,1
pArpc1a,pPrkaca,1
pArpc1a,pRgs14,1
pArpc1a,pThg1l,1
pArpc1a,pTpd52l2,1
pArpc1a,pTprkb,1
pArpc1a,pZbtb7b,1
pArpc1b,pArpc2,1
pArpc1b,pArpc3,1
pArpc1b,pArpc4,1
pArpc1b,pArpc5,1
pArpc1b,pCalu,1
pArpc1b,pEed,1
pArpc1b,pFoxp3,1
pArpc1b,pItga2b,1
pArpc1b,pKctd13,1
pArpc1b,pLmna,1
pArpc1b,pPlcg2,1
pArpc1b,pPsap,1
pArpc1b,pRangap1,1
pArpc1b,pTpd52,1
pArpc1b,pTpd52l2,1
pArpc1b,pVbp1,1
pArpc1b,pWdfy4,1
pArpc2,pArpc3,1
pArpc2,pArpc4,1
pArpc2,pArpc5,1
pArpc2,pArpc5l,1
pArpc2,pAtxn1,1
pArpc2,pCoro1b,1
pArpc2,pEed,1
pArpc2,pItga2b,1
pArpc2,pKctd13,1
pArpc2,pMettl21e,1
pArpc2,pMtr,1
pArpc2,pMycbp2,1
pArpc2,pNsun2,1
pArpc2,pPdlim5,1
pArpc2,pPpp1r9b,1
pArpc2,pRgs14,1
pArpc2,pSlc6a4,1
pArpc2,pThg1l,1
pArpc2,pTmem173,1
pArpc2,pTpd52l2,1
pArpc2,pTprkb,1
pArpc2,pUnk,1
pArpc2,pUsp48,1
pArpc2,pWdfy4,1
pArpc3,pArpc4,1
pArpc3,pArpc5,1
pArpc3,pArpc5l,1
pArpc3,pEed,1
pArpc3,pEftud2,1
pArpc3,pHnrnpd,1
pArpc3,pItga2b,1
pArpc3,pKctd13,1
pArpc3,pLrrk2,1
pArpc3,pLta4h,1
pArpc3,pMycbp2,1
pArpc3,pShank3,1
pArpc3,pSlc6a4,1
pArpc3,pSpag6,2
pArpc4,pArpc5,1
pArpc4,pCfd,1
pArpc4,pCyfip1,1
pArpc4,pDlg4,2
pArpc4,pEed,1
pArpc4,pFancd2,1
pArpc4,pFndc5,1
pArpc4,pHerc2,1
pArpc4,pKctd13,1
pArpc4,pMapt,1
pArpc4,pRgs14,1
pArpc4,pSlc6a4,1
pArpc4,pUnk,1
pArpc4,pWdfy4,1
pArpc5,pArpc5l,1
pArpc5,pAtg16l1,1
pArpc5,pCap1,1
pArpc5,pEed,1
pArpc5,pItga2b,1
pArpc5,pItgb2,1
pArpc5,pKctd13,1
pArpc5,pTmem173,1
pArpc5,pWdfy4,1
pArpc5l,pEed,1
pArpc5l,pFancd2,1
pArpc5l,pKctd13,1
pArpc5l,pRgs14,1
pArpc5l,pSlc6a4,1
pArpp21,pR3hdm2,1
pArr3,pArrb1,1
pArr3,pItch,1
pArr3,pSrc,1
pArrb1,pArrb2,2
pArrb1,pCltc,1
pArrb1,pEdnra,1
pArrb1,pMap2k4,1
pArrb1,pPik3c2a,1
pArrb1,pRab11fip5,1
pArrb1,pRltpr,1
pArrb1,pRps17,1
pArrb1,pS100a9,1
pArrb1,pSlc9a1,2
pArrb1,pSrc,2
pArrb1,pStxbp5,1
pArrb1,pTraf6,1
pArrb1,pTrp53bp1,2
pArrb1,pYes1,1
pArrb2,pAtg16l1,1
pArrb2,pAtg5,1
pArrb2,pCapza1,1
pArrb2,pCapza2,1
pArrb2,pCotl1,1
pArrb2,pCsnk1a1,1
pArrb2,pGsk3a,1
pArrb2,pGsk3b,1
pArrb2,pInsr,1
pArrb2,pItch,2
pArrb2,pItga2b,1
pArrb2,pMdm2,1
pArrb2,pNdufs7,1
pArrb2,pPpp2ca,1
pArrb2,pPpp2r2b,2
pArrb2,pRangap1,1
pArrb2,pRpl12,1
pArrb2,pSrc,2
pArrb2,pSucla2,1
pArrb2,pTraf6,2
pArsa,pBmpr2,1
pArsa,pSnca,1
pArsb,pArsg,1
pArsb,pCfd,1
pArsb,pFndc5,1
pArsb,pHnrnpd,1
pArsb,pItgam,1
pArsb,pMipep,1
pArsb,pPtrf,1
pArsb,pRab11fip5,1
pArsb,pRims2,1
pArsb,pXdh,1
pArsj,pSulf2,1
pArsk,pCfd,1
pArsk,pFndc5,1
pArtn,pGfra3,1
pArvcf,pCdh1,1
pArvcf,pCdh15,1
pArvcf,pCdh2,1
pArvcf,pCtnnd1,1
pArvcf,pDlgap1,2
pArvcf,pErbb2ip,1
pArvcf,pEzh2,1
pArvcf,pKctd13,1
pArvcf,pMyh6,1
pArvcf,pSstr3,1
pArvcf,pTnk2,1
pArxes1,pUsp7,1
pArxes2,pUsp7,1
pAs3mt,pEed,1
pAsah1,pAtp6v1a,1
pAsah1,pBtd,1
pAsah1,pDpp7,1
pAsah1,pGaa,1
pAsah1,pGlb1,1
pAsah1,pGns,1
pAsah1,pNceh1,1
pAsah1,pPla2g15,1
pAsah1,pPsma3,1
pAsah1,pSiae,1
pAsah1,pSmpd1,1
pAsap1,pBre,1
pAsap1,pBrsk2,1
pAsap1,pCbl,1
pAsap1,pCttn,1
pAsap1,pDbnl,1
pAsap1,pDlg1,1
pAsap1,pDnm2,1
pAsap1,pDtnbp1,1
pAsap1,pFam175b,1
pAsap1,pFermt3,1
pAsap1,pGab1,1
pAsap1,pHtt,1
pAsap1,pKctd13,1
pAsap1,pKrt36,1
pAsap1,pMacf1,1
pAsap1,pNck1,1
pAsap1,pPacsin1,1
pAsap1,pPacsin2,1
pAsap1,pPpp2r5d,1
pAsap1,pPtk2,1
pAsap1,pPtk2b,1
pAsap1,pPtpra,1
pAsap1,pReps2,2
pAsap1,pRraga,1
pAsap1,pSestd1,1
pAsap1,pSh3gl2,1
pAsap1,pSrc,1
pAsap1,pStam,1
pAsap1,pTpm3,1
pAsap1,pTpm4,1
pAsap1,pUaca,1
pAsap1,pUbash3b,1
pAsap1,pVcl,1
pAsap2,pBin1,1
pAsap2,pErbb4,1
pAsap2,pFbxo32,1
pAsap2,pHtt,1
pAsap2,pKcna3,1
pAsap2,pMap1lc3a,1
pAsap2,pNck1,1
pAsap2,pSharpin,1
pAsap2,pSpop,1
pAsap2,pSrc,1
pAsap2,pSyngap1,1
pAsap2,pVill,1
pAsb1,pAsb6,1
pAsb1,pHoxb8,1
pAsb1,pNfe2,1
pAsb11,pPaics,1
pAsb12,pHoxa2,1
pAsb12,pMyocd,1
pAsb12,pNfe2,1
pAsb15,pPcbd1,1
pAsb15,pTox3,1
pAsb15,pZbtb39,1
pAsb15,pZfp275,1
pAsb2,pTceb1,1
pAsb2,pTceb2,1
pAsb3,pPcbd1,1
pAsb3,pSsbp3,1
pAsb4,pIrs4,2
pAsb6,pEwsr1,1
pAsb6,pL3mbtl3,1
pAsb6,pSertad1,1
pAsb6,pSh2b2,3
pAsb9,pRgs14,1
pAscc1,pDdrgk1,3
pAscc1,pMdm2,1
pAscc1,pUbc,1
pAscc2,pUbc,1
pAscc3,pAtg16l1,1
pAscc3,pEed,1
pAscc3,pEsrrb,1
pAscc3,pPten,1
pAscc3,pUbc,1
pAscl1,pEzh2,1
pAscl1,pHand1,1
pAscl1,pHes1,1
pAscl1,pKdm6b,1
pAscl1,pNeurog2,4
pAscl1,pTcf12,1
pAscl1,pTcf3,6
pAscl1,pTrim27,1
pAscl3,pMyod1,1
pAscl3,pTcf12,1
pAscl3,pTcf3,3
pAscl3,pTcf4,1
pAscl4,pPrkaa1,1
pAscl4,pPrkaca,1
pAsf1a,pAtg16l1,1
pAsf1a,pBrd2,1
pAsf1a,pChaf1a,3
pAsf1a,pHdac4,1
pAsf1a,pHnrnpd,1
pAsf1a,pPou5f1,1
pAsf1a,pTfcp2l1,1
pAsf1b,pChaf1a,3
pAsgr1,pTg,1
pAsgr2,pUsp7,1
pAsh1l,pEwsr1,1
pAsh1l,pNfe2,1
pAsh1l,pPpp1r12a,1
pAsh1l,pStac2,1
pAsh2l,pCfd,1
pAsh2l,pChd8,1
pAsh2l,pCxxc1,1
pAsh2l,pDesi2,1
pAsh2l,pEsrrb,2
pAsh2l,pFndc5,1
pAsh2l,pFoxp3,2
pAsh2l,pHtt,1
pAsh2l,pKdm6a,1
pAsh2l,pKdm6b,1
pAsh2l,pKmt2a,1
pAsh2l,pKmt2b,1
pAsh2l,pMafa,2
pAsh2l,pMafk,1
pAsh2l,pNanog,1
pAsh2l,pNcoa6,1
pAsh2l,pNfe2,3
pAsh2l,pPax7,1
pAsh2l,pPhf20,1
pAsh2l,pPkn1,1
pAsh2l,pPou5f1,2
pAsh2l,pPydc3,1
pAsh2l,pRbbp5,3
pAsh2l,pRnf2,1
pAsh2l,pRunx1,1
pAsh2l,pTaf1,1
pAsh2l,pTbx1,2
pAsh2l,pTfap2d,1
pAsic1,pAsic2,2
pAsic1,pHcn1,1
pAsic1,pStom,1
pAsic1,pStoml1,1
pAsic2,pDlg4,1
pAsic3,pStom,1
pAsic3,pStoml1,1
pAsic4,pUsp7,1
pAsl,pAtxn1,1
pAsl,pBag3,1
pAsl,pItga2b,1
pAsl,pPbld1,1
pAsl,pTmem173,1
pAsl,pWdyhv1,1
pAsna1,pAtad1,1
pAsna1,pBag6,1
pAsna1,pEed,1
pAsna1,pEif6,1
pAsna1,pFaf1,1
pAsna1,pHspa4l,1
pAsna1,pHuwe1,1
pAsna1,pRuvbl2,1
pAsna1,pSgta,1
pAsna1,pTfe3,1
pAsna1,pTubb5,1
pAsna1,pVamp2,1
pAsna1,pVapb,1
pAsns,pCapn2,1
pAsns,pCapns1,1
pAsns,pDcps,1
pAsns,pDcun1d1,1
pAsns,pEed,1
pAsns,pFancd2,1
pAsns,pIsoc1,1
pAsns,pItga2b,1
pAsns,pMsn,1
pAsns,pNars,1
pAsns,pOgfod1,1
pAsns,pPafah1b1,1
pAsns,pPdia4,1
pAsns,pProsc,1
pAsns,pPtma,1
pAsns,pStk24,1
pAsns,pTbcb,1
pAsns,pTfe3,1
pAsns,pTmem173,1
pAsns,pTwf2,1
pAsns,pYwhae,1
pAsph,pCfd,1
pAsph,pFancd2,1
pAsph,pFndc5,1
pAsph,pHnrnpd,1
pAsph,pHtt,1
pAsph,pIqcb1,1
pAsph,pNos2,1
pAsph,pTmem173,1
pAsph,pWdtc1,1
pAspm,pCenpe,1
pAspm,pCspp1,1
pAspm,pEspl1,1
pAspm,pFbxo5,1
pAspm,pIqce,1
pAspm,pKif23,1
pAspm,pMki67,1
pAspm,pNcapd2,1
pAspm,pNcapg2,1
pAspm,pNcaph,1
pAspm,pPlk4,1
pAspm,pRin3,1
pAspm,pSmc4,1
pAspm,pSpeg,1
pAspm,pTmem173,1
pAspm,pXylt1,1
pAspm,pZcchc11,1
pAspm,pZdbf2,1
pAsprv1,pCdsn,1
pAsprv1,pDsc1,1
pAsprv1,pNcapd3,1
pAsprv1,pSlx4,1
pAspscr1,pFaf1,1
pAspscr1,pFaf2,1
pAspscr1,pLnpep,1
pAspscr1,pLrp1,1
pAspscr1,pNploc4,1
pAspscr1,pNsfl1c,1
pAspscr1,pPhax,1
pAspscr1,pPlaa,1
pAspscr1,pSlc2a4,1
pAspscr1,pTbc1d4,1
pAspscr1,pTmem173,1
pAspscr1,pUbc,1
pAspscr1,pUbxn1,1
pAspscr1,pUbxn2b,1
pAspscr1,pUbxn6,1
pAspscr1,pUbxn7,1
pAspscr1,pUfd1l,1
pAspscr1,pUsp25,2
pAspscr1,pVamp2,1
pAspscr1,pVamp3,1
pAspscr1,pVcp,1
pAspscr1,pVcpip1,1
pAspscr1,pVcpkmt,1
pAsrgl1,pBtrc,1
pAsrgl1,pGphn,1
pAsrgl1,pKctd13,2
pAsrgl1,pMet,1
pAsrgl1,pPpp1r9b,2
pAsrgl1,pPpp5c,1
pAsrgl1,pSlc6a1,1
pAsrgl1,pSyngap1,1
pAss1,pAtg3,1
pAss1,pCapn1,1
pAss1,pCfd,1
pAss1,pCndp2,1
pAss1,pFancd2,1
pAss1,pFndc5,1
pAss1,pGbp2,1
pAss1,pGss,1
pAss1,pNampt,1
pAss1,pNans,1
pAss1,pNhlrc2,1
pAss1,pPepd,1
pAss1,pSstr3,1
pAss1,pTfe3,1
pAss1,pTnfaip8,1
pAss1,pUsp48,1
pAstn1,pBrsk2,1
pAstn1,pCdkl5,1
pAstn1,pGas6,1
pAstn2,pSstr3,1
pAsun,pCebpa,1
pAsun,pElf5,1
pAsun,pHnrnpd,1
pAsun,pNanog,1
pAsun,pTmem173,1
pAsxl1,pBap1,1
pAsxl1,pRdh13,1
pAsxl2,pBap1,1
pAsxl2,pEzh2,1
pAsxl2,pPnpla7,1
pAsxl2,pSuz12,2
pAsxl3,pCfd,1
pAsxl3,pFndc5,1
pAtad1,pCapn1,1
pAtad1,pCapn2,1
pAtad1,pCfd,1
pAtad1,pCkm,1
pAtad1,pCul4a,1
pAtad1,pCul5,1
pAtad1,pDes,2
pAtad1,pFndc5,1
pAtad1,pHspa8,1
pAtad1,pHuwe1,1
pAtad1,pNedd4,1
pAtad1,pOtub1,1
pAtad1,pPlaa,1
pAtad1,pPnpt1,1
pAtad1,pPrps2,1
pAtad1,pPsma7,1
pAtad1,pPsmc3,1
pAtad1,pPsmc4,1
pAtad1,pPsmd2,1
pAtad1,pPsmd3,1
pAtad1,pPsmd4,1
pAtad1,pPsme1,1
pAtad1,pRnf123,1
pAtad1,pSae1,1
pAtad1,pSnca,1
pAtad1,pTmem173,1
pAtad1,pTpi1,1
pAtad1,pTrim72,1
pAtad1,pTrpv1,1
pAtad1,pUba1,1
pAtad1,pUba2,1
pAtad1,pUbe2l3,1
pAtad1,pUbe2m,1
pAtad1,pUbe2n,1
pAtad1,pUbr4,1
pAtad1,pUbxn1,1
pAtad1,pUbxn4,1
pAtad1,pUchl1,1
pAtad1,pUchl3,1
pAtad1,pUsp14,1
pAtad1,pUsp15,1
pAtad1,pUsp5,1
pAtad1,pWdtc1,1
pAtad2,pEed,1
pAtad2,pZbtb7b,1
pAtad3a,pAtg16l1,1
pAtad3a,pAtxn1,1
pAtad3a,pBraf,1
pAtad3a,pCfd,1
pAtad3a,pEed,1
pAtad3a,pEtfb,1
pAtad3a,pFancd2,4
pAtad3a,pFndc5,1
pAtad3a,pKctd13,1
pAtad3a,pMaea,1
pAtad3a,pPpp1r9b,1
pAtad3a,pRgs14,1
pAtad3a,pShank3,1
pAtad3a,pSox2,1
pAtad3a,pTraf3,1
pAtad3a,pTufm,2
pAtad3a,pUvrag,1
pAtad3a,pWdtc1,1
pAtad3a,pYwhaz,1
pAtad3a,pZbtb7b,1
pAtad5,pBaz1b,1
pAtad5,pEsrrb,1
pAtad5,pFoxp3,1
pAtad5,pRad9a,1
pAtat1,pYwhae,1
pAtcay,pStub1,1
pAte1,pCbx1,1
pAte1,pEhd1,1
pAte1,pGria2,1
pAte1,pTmem173,1
pAtf1,pSox2,1
pAtf1,pTfe3,1
pAtf2,pBarx2,1
pAtf2,pBrca1,2
pAtf2,pEp300,1
pAtf2,pHnrnpd,1
pAtf2,pJdp2,3
pAtf2,pMapk1,2
pAtf2,pMapk14,2
pAtf2,pMapk3,1
pAtf2,pMapk9,1
pAtf2,pNf1,1
pAtf2,pPou2f1,2
pAtf2,pPou5f1,1
pAtf2,pRps6ka5,2
pAtf2,pSs18,2
pAtf2,pTle1,2
pAtf3,pHdac2,1
pAtf3,pHdac3,1
pAtf3,pHsf1,1
pAtf3,pJun,1
pAtf3,pSmarca4,1
pAtf3,pStat1,1
pAtf3,pUbr1,1
pAtf4,pDapk3,1
pAtf4,pEgln3,1
pAtf4,pFam175b,4
pAtf4,pFos,1
pAtf4,pGabbr1,2
pAtf4,pGabbr2,2
pAtf4,pHif1a,2
pAtf4,pJun,1
pAtf4,pSatb2,2
pAtf4,pTrib3,2
pAtf5,pCebpg,1
pAtf5,pFam175b,1
pAtf6,pCrtc2,1
pAtf6,pHspa5,1
pAtf6,pSrebf2,1
pAtf6,pTmem173,1
pAtf6,pWfs1,1
pAtf6b,pFxr1,1
pAtf6b,pNr1h3,1
pAtf6b,pPrkdc,1
pAtf6b,pSt18,1
pAtf6b,pTmem173,1
pAtf7,pAtf7ip,2
pAtf7,pFos,1
pAtf7,pZbtb7b,1
pAtf7ip,pCcnh,1
pAtf7ip,pCdk7,1
pAtf7ip,pEhmt2,1
pAtf7ip,pErcc3,1
pAtf7ip,pGtf2e2,1
pAtf7ip,pGtf2h1,1
pAtf7ip,pGtf2h3,1
pAtf7ip,pHnrnpd,1
pAtf7ip,pKdm1a,1
pAtf7ip,pPde4dip,1
pAtf7ip2,pKdm1a,1
pAtg10,pMap1lc3b,4
pAtg101,pRb1cc1,1
pAtg12,pAtg16l1,2
pAtg12,pAtg3,2
pAtg12,pAtg4b,1
pAtg12,pAtg5,4
pAtg12,pAtg7,2
pAtg12,pDpysl2,1
pAtg12,pFadd,1
pAtg12,pGabarap,1
pAtg12,pGabarapl2,1
pAtg12,pHnrnpd,1
pAtg12,pMap1b,1
pAtg12,pMap1lc3b,1
pAtg12,pMavs,1
pAtg12,pPtk2,1
pAtg12,pRab33b,1
pAtg12,pTecpr1,1
pAtg12,pWipi1,1
pAtg12,pWipi2,1
pAtg13,pRb1cc1,2
pAtg13,pTmem173,1
pAtg13,pTrim27,1
pAtg13,pUlk1,1
pAtg13,pWdfy4,1
pAtg14,pChaf1a,1
pAtg14,pDact1,1
pAtg14,pExoc1,1
pAtg16l1,pAtg16l2,1
pAtg16l1,pAtg3,1
pAtg16l1,pAtg5,8
pAtg16l1,pAtg9a,1
pAtg16l1,pAtp5a1,1
pAtg16l1,pAtp5b,1
pAtg16l1,pAtp5c1,1
pAtg16l1,pAtp5j2,1
pAtg16l1,pBanf1,1
