lncRNA,score
lNONHSAG021723,1.2683973455338254e-06
lNONHSAG032536,1.2683891569324567e-06
lNONHSAG101268,1.2677678926386194e-06
lNONHSAG023434,1.2672336577652417e-06
lNONHSAG029827,1.2670134743566026e-06
lNONHSAG011626,1.2669871421877582e-06
lNONHSAG022475,1.2669329310818655e-06
lNONHSAG025465,1.2667036960943452e-06
lENSG00000249835,1.2664863556373082e-06
lNONHSAG051011,1.2663929029034245e-06
lNONHSAG042292,1.2657591714480697e-06
lNONHSAG054791,1.2657449521630155e-06
lNONHSAG035131,1.2652559350247091e-06
lNONHSAG004222,1.265223487965068e-06
lDMTF1,1.2649065161842293e-06
lNONHSAG035238,1.2647764160199124e-06
lENSG00000236953,1.264764881208631e-06
lNONHSAG034982,1.2644101932093285e-06
lRP11-158I13.2,1.2643674701432844e-06
lNONHSAG000718,1.2642495961081865e-06
lNONHSAG023771,1.2638529812822635e-06
lNONHSAG032311,1.26364823827602e-06
lNONHSAG018956,1.2634821402908246e-06
lNONHSAG019516,1.2634547072503423e-06
lNONHSAG004541,1.2632380267258561e-06
lNONHSAG039758,1.263010743627668e-06
lNONHSAG055182,1.2628112297619317e-06
lNONHSAG020002,1.2627179747650014e-06
lENSG00000260302,1.2626719575579525e-06
lDYM,1.2626255765393273e-06
lNONHSAG023830,1.2624477418653749e-06
lNONHSAG032519,1.2624170734442404e-06
lENSG00000223642,1.2615818781572185e-06
lNONHSAG052966,1.261468207974875e-06
lNONHSAG003353,1.2608327496465476e-06
lNONHSAG010184,1.2607233827046577e-06
lNONHSAG003911,1.2606692773192748e-06
lNONHSAG032899,1.260626445014864e-06
lNONHSAG020792,1.260150190412397e-06
lNONHSAG004683,1.259918162280728e-06
lNONHSAG015377,1.259696763241482e-06
lENSG00000258077,1.2592379534718735e-06
lENSG00000260772,1.2590813705085043e-06
lNONHSAG027361,1.2589180591334065e-06
lNONHSAG049989,1.2583764797952079e-06
lNONHSAG023347,1.2578926002290658e-06
lENSG00000228843,1.2578684266657064e-06
lNONHSAG017093,1.2578354665827197e-06
lNONHSAG042069,1.2575627104786141e-06
lNONHSAG048587,1.2567984196060687e-06
lSPATS2,1.2567552463747024e-06
lNONHSAG005794,1.2566998254187073e-06
lNONHSAG016867,1.2566562231457078e-06
lAC008074.3,1.2566095383364737e-06
lNONHSAG021432,1.2561044320798662e-06
lRP4-816N1.7,1.2551834254146791e-06
lNONHSAG043582,1.254941143116713e-06
lNONHSAG005138,1.2545537263574529e-06
lNONHSAG028856,1.2541007453878185e-06
lENSG00000271978,1.2538562744343178e-06
lNONHSAG052787,1.2536697859225099e-06
lNONHSAG026280,1.253493800257104e-06
lNONHSAG010496,1.253210608322326e-06
lWDR20,1.2532007024217107e-06
lNONHSAG027097,1.2531185961912082e-06
lNONHSAG019491,1.2519578932712423e-06
lNONHSAG018704,1.251245627179254e-06
lNONHSAG016956,1.2508379053101794e-06
lNONHSAG001823,1.250749234306827e-06
lNONHSAG040038,1.2503001858238863e-06
lNONHSAG014060,1.2502200066325888e-06
lENSG00000253582,1.250065198995456e-06
lNONHSAG003021,1.2500128770406738e-06
lBCKDHA,1.2499811582069337e-06
lNONHSAG016118,1.2497683151607258e-06
lNONHSAG007351,1.2495869850768168e-06
lMIR181A1HG,1.2495036758231915e-06
lUSP22,1.2491398647785635e-06
lHOXD-AS2,1.2491260011909903e-06
lNONHSAG016618,1.2484635876085211e-06
lNONHSAG027059,1.2476697830330448e-06
lENSG00000274090,1.2475977450376946e-06
lENSG00000253636,1.2466945116084004e-06
lNONHSAG024469,1.24617501650176e-06
lENSG00000224271,1.2461637714614604e-06
lNONHSAG028250,1.2457753487448985e-06
lENSG00000255557,1.2457173706595715e-06
lNONHSAG048551,1.2453275344288904e-06
lENSG00000285600,1.2451261771677374e-06
lNONHSAG019781,1.2451016902251743e-06
lENSG00000222017,1.2449579031085964e-06
lNONHSAG042369,1.244815868125233e-06
lID2,1.244685369483496e-06
lRP11-29G8.3,1.2441216017791852e-06
lNONHSAG049961,1.2435225911982321e-06
lNONHSAG045333,1.2434462574987696e-06
lENSG00000234446,1.2432328547382506e-06
lNONHSAG024518,1.2432122243811319e-06
lENSG00000288993,1.2430617710478545e-06
lNONHSAG006212,1.2429586070402352e-06
lNONHSAG015634,1.2429586070402352e-06
lNONHSAG039571,1.2429586070402352e-06
lRP11-515E23.1,1.2429586070402352e-06
lNONHSAG028257,1.2427417257873017e-06
lNONHSAG025975,1.2425419967675498e-06
lENSG00000265739,1.2421943283016042e-06
lNONHSAG011673,1.242068421697801e-06
lNONHSAG004743,1.241973941751378e-06
lNONHSAG009830,1.2418605115279871e-06
lARL8B,1.2399803127387207e-06
lENSG00000239665,1.2399703219113422e-06
lENSG00000216895,1.2396248811777265e-06
lNONHSAG008567,1.2390475097378085e-06
lARIH2,1.2385749506434107e-06
lNONHSAG003492,1.2384513602902503e-06
lNONHSAG088562,1.2381920126623845e-06
lNONHSAG021321,1.237964917633496e-06
lENSG00000226239,1.2377775990421646e-06
lNONHSAG029935,1.2377329955159894e-06
lNONHSAG029026,1.2377116968154978e-06
lENSG00000173077,1.2376988346167999e-06
lNONHSAG015057,1.237675709582532e-06
lNONHSAG028018,1.237518766388539e-06
lNONHSAG055075,1.237054638627639e-06
lNONHSAG037012,1.237019784508235e-06
lNONHSAG017486,1.237001051485605e-06
lNONHSAG002617,1.236403484883836e-06
lNONHSAG024875,1.2360764694202677e-06
lNONHSAG036383,1.2358104141596962e-06
lNONHSAG016683,1.2352641839157555e-06
lNONHSAG027270,1.2352451393226008e-06
lNONHSAG047261,1.2351778075625992e-06
lENSG00000258824,1.2350427277043137e-06
lNONHSAG047543,1.2347544088923486e-06
lNONHSAG003921,1.234559170776074e-06
lNONHSAG037711,1.2343591354184454e-06
lNONHSAG076451,1.2340069271383865e-06
lNONHSAG101507,1.2329646792896573e-06
lNONHSAG008543,1.23270052792438e-06
lFAM49B,1.2326432517266399e-06
lNONHSAG002465,1.2313703340138307e-06
lNONHSAG014624,1.2311144725376837e-06
lNONHSAG028330,1.2309164206286143e-06
lNONHSAG050745,1.2309164206286143e-06
lNONHSAG009938,1.2306408826140671e-06
lNONHSAG041105,1.230163249863755e-06
lNONHSAG003082,1.2300302263178945e-06
lNONHSAG005920,1.2298228708358684e-06
lNONHSAG020721,1.2296859613450082e-06
lNONHSAG048689,1.2285245405519263e-06
lNONHSAG067214,1.228088628329204e-06
lNONHSAG010658,1.2279142903493273e-06
lNONHSAG001643,1.2279121965724294e-06
lNONHSAG023329,1.2278156404183078e-06
lENSG00000233589,1.2278037629101236e-06
lNONHSAG026984,1.2277283706600505e-06
lNONHSAG048677,1.227274505381011e-06
lENSG00000258666,1.2269791995003831e-06
lNONHSAG040787,1.2268953636975669e-06
lENSG00000272430,1.2268068522110395e-06
lCTD-3185P2.1,1.2266252910907293e-06
lNONHSAG040269,1.226256049573455e-06
lNONHSAG022789,1.2262324790691482e-06
lG2E3,1.2259806252725876e-06
lNONHSAG064755,1.2254193394779537e-06
lENSG00000253859,1.2254138279759294e-06
lNONHSAG031849,1.225187303760132e-06
lNONHSAG024253,1.2247776355401127e-06
lNONHSAG028368,1.2246218276263321e-06
lENSG00000253607,1.2240539145731313e-06
lNONHSAG023120,1.2237325913085972e-06
lNONHSAG041580,1.2236759896647246e-06
lPUM2,1.2233224600130633e-06
lNONHSAG022271,1.2226052728704242e-06
lC1orf132,1.2224274719295405e-06
lNONHSAG018086,1.2217082444587424e-06
lENSG00000286512,1.2215170766484393e-06
lENSG00000259345,1.2214503004520007e-06
lNONHSAG030852,1.2210969254191333e-06
lNONHSAG050370,1.2210315985304543e-06
lENSG00000285692,1.2206403313005932e-06
lNONHSAG045379,1.2206393061414575e-06
lENSG00000258096,1.220460400244825e-06
lNONHSAG055088,1.2194914734364073e-06
lNONHSAG022131,1.2194464550398768e-06
lNONHSAG007487,1.2190699691145291e-06
lNONHSAG012021,1.2190186591960042e-06
lNONHSAG034215,1.218583221145822e-06
lNONHSAG022931,1.2180084270235905e-06
lNONHSAG021780,1.2175950906660821e-06
lENSG00000251629,1.2175284580903728e-06
lBIRC6,1.2175273781426848e-06
lUBE2L3,1.2165179698114391e-06
lENSG00000254876,1.2163703740321887e-06
lNONHSAG000469,1.2162426978712463e-06
lWNT5A,1.2158653491254893e-06
lNONHSAG101991,1.2156282817386716e-06
lENSG00000287578,1.2155833480542071e-06
lNONHSAG050189,1.215028720284943e-06
lNONHSAG037417,1.2149830338387045e-06
lENSG00000289587,1.2147429836615553e-06
lAP001372.2,1.2144190081294873e-06
lNONHSAG030942,1.2140494032447062e-06
lBBX,1.2140467641056669e-06
lTMEM161B,1.2138612951682004e-06
lNONHSAG042035,1.2138328829566182e-06
lNONHSAG007656,1.213733161184311e-06
lNONHSAG014602,1.213733161184311e-06
lNONHSAG023328,1.2130827213569856e-06
lNONHSAG021764,1.212082907145651e-06
lNONHSAG033390,1.211671545507956e-06
lNONHSAG000747,1.2113561513960604e-06
lNONHSAG039990,1.2108918396793768e-06
lRP11-348F1.3,1.2104232293118673e-06
lEFCAB2,1.2103457777958965e-06
lNONHSAG020915,1.2103457777958965e-06
lAC006369.2,1.2099242898941606e-06
lRP11-212P7.3,1.2095577820839924e-06
lNONHSAG022037,1.2095573482332298e-06
lENSG00000232412,1.2091252646947084e-06
lATP5B,1.2088357118977412e-06
lNONHSAG009184,1.208450699327972e-06
lNONHSAG054768,1.2084311224075444e-06
lENSG00000258136,1.2079481844884038e-06
lNONHSAG007935,1.207734538236717e-06
lNONHSAG037617,1.2077238894845279e-06
lCOPB1,1.2075239961316508e-06
lNONHSAG057682,1.2074036652756516e-06
lENSG00000288895,1.2071812710599644e-06
lENSG00000260803,1.2066569996281338e-06
lENSG00000233611,1.2066312312694572e-06
lNONHSAG010922,1.2064803146962829e-06
lNONHSAG019627,1.2064684833449365e-06
lNONHSAG023325,1.2060542097230157e-06
lENSG00000285664,1.2058641139143866e-06
lNONHSAG015490,1.2054051337223317e-06
lRP11-337C18.10,1.2049986673045107e-06
lNONHSAG040605,1.2046990531979772e-06
lNONHSAG005058,1.204644636053153e-06
lNONHSAG029500,1.2046097572288198e-06
lENSG00000253434,1.2043559216988707e-06
lNONHSAG009749,1.2043540531768359e-06
lATP5A1,1.204236818687039e-06
lNONHSAG051859,1.2039817726104287e-06
lNONHSAG039040,1.2033374657125625e-06
lNONHSAG001229,1.2024351212388846e-06
lNONHSAG007618,1.2023421078092657e-06
lNONHSAG011241,1.2021481716211414e-06
lNONHSAG047433,1.2018619485607717e-06
lNONHSAG055254,1.2015013017020978e-06
lENSG00000267575,1.2011348540084985e-06
lNONHSAG009278,1.200828069072895e-06
lNONHSAG002454,1.2007645942198399e-06
lNONHSAG032626,1.2006735607409971e-06
lENSG00000231999,1.2004911581093656e-06
lNONHSAG045328,1.2001480486700983e-06
lNONHSAG030087,1.19988920294319e-06
lNONHSAG007697,1.1998364689966502e-06
lENSG00000257342,1.1996227555859352e-06
lNOP58,1.1993485902797807e-06
lNONHSAG033376,1.1989764454904514e-06
lRP11-155D18.12,1.1989384457258872e-06
lNONHSAG005209,1.1986186317532158e-06
lNONHSAG007868,1.1986186317532158e-06
lCYTH1,1.1985859757383445e-06
lENSG00000242553,1.1984787960510422e-06
lNONHSAG017675,1.1975929075769844e-06
lRP11-348F1.2,1.1972715976527555e-06
lNONHSAG026625,1.19634370417314e-06
lNONHSAG017123,1.1961084177501076e-06
lRFWD2,1.1960368756982452e-06
lPPP1R42,1.195709183247691e-06
lNONHSAG042913,1.1954195936660473e-06
lNONHSAG005280,1.195278843161592e-06
lNONHSAG012547,1.1952546986596504e-06
lNONHSAG019290,1.1951094753305391e-06
lENSG00000243960,1.1947127087291132e-06
lNONHSAG049491,1.1946050860697235e-06
lNONHSAG008829,1.1942108464404452e-06
lAATK,1.1938506021839898e-06
lNONHSAG065288,1.1926920532235893e-06
lNONHSAG005901,1.1924341888510652e-06
lENSG00000259052,1.1923130116735387e-06
lNONHSAG025249,1.1921934629854474e-06
lNONHSAG023951,1.1920158615042703e-06
lNONHSAG018665,1.1917307437129135e-06
lNONHSAG019794,1.1915605066783718e-06
lNONHSAG030614,1.1908681220282978e-06
lNONHSAG022732,1.1908067619193865e-06
lNONHSAG001090,1.1906618947799377e-06
lRP5-1165K10.2,1.1903833882927108e-06
lRP11-517H2.6,1.190326234612428e-06
lNONHSAG015189,1.190148418179201e-06
lNONHSAG048543,1.1894371111337252e-06
lENSG00000236107,1.1894115578904697e-06
lNONHSAG024141,1.189312914641187e-06
lNONHSAG025735,1.189190659780686e-06
lNONHSAG008458,1.1890568906064606e-06
lNONHSAG037541,1.1882495811007682e-06
lNONHSAG027988,1.187998484089187e-06
lENSG00000230379,1.1876794145327043e-06
lENSG00000287320,1.1876794145327043e-06
lNONHSAG096880,1.1876084595945675e-06
lGLB1,1.1875022359542745e-06
lNONHSAG003506,1.1867587436797242e-06
lNONHSAG012380,1.1866196165441437e-06
lENSG00000267070,1.1864289014022647e-06
lAC092755.4,1.1862163887278043e-06
lENSG00000288605,1.1850832266056453e-06
lNONHSAG003441,1.1849244545632852e-06
lENSG00000203321,1.184645844976983e-06
lNONHSAG012754,1.1842663952055196e-06
lENSG00000275719,1.1842128192103668e-06
lENSG00000284052,1.18408427265077e-06
lNONHSAG044598,1.184023328520922e-06
lNONHSAG019883,1.183869495049981e-06
lNONHSAG046781,1.183855267160671e-06
lNONHSAG011437,1.1837264262130323e-06
lNONHSAG018915,1.1835095278656426e-06
lNONHSAG029232,1.181594798221141e-06
lNONHSAG015140,1.1810607546480676e-06
lNONHSAG025023,1.180708821111878e-06
lNONHSAG063606,1.1795730141479022e-06
lNONHSAG053320,1.1795391367803183e-06
lRP11-197N18.2,1.1786986516941453e-06
lNONHSAG036831,1.1785756909198222e-06
lENSG00000275294,1.178559151628458e-06
lNONHSAG013289,1.1784958476247542e-06
lNONHSAG031326,1.1781628662362417e-06
lNONHSAG023622,1.1773488253313482e-06
lNONHSAG026071,1.1766109045084091e-06
lSTK33,1.1764715681839437e-06
lCTDSPL2,1.1761882774674216e-06
lENSG00000280109,1.1758088879921178e-06
lNONHSAG017724,1.1753312787737148e-06
lNONHSAG049788,1.1752823930176936e-06
lNONHSAG020272,1.1750530857702358e-06
lNONHSAG049954,1.1747814352542726e-06
lRAB27A,1.1746836501933767e-06
lNONHSAG015380,1.1740682000220127e-06
lNONHSAG017748,1.1739207840615531e-06
lENSG00000145075,1.1737237288130995e-06
lRP11-97O12.7,1.1736131913442265e-06
lNONHSAG023165,1.1734398343168938e-06
lNONHSAG014658,1.1734297243058527e-06
lNONHSAG015362,1.1732865739160834e-06
lNONHSAG023733,1.1727501327268946e-06
lENSG00000283155,1.1726742839908509e-06
lIGF2BP2,1.1724462304408501e-06
lSTX8,1.1722532432377817e-06
lNONHSAG000130,1.172244796775322e-06
lNONHSAG006402,1.17180322451813e-06
lNONHSAG045472,1.17180322451813e-06
lNONHSAG014812,1.1714328438124826e-06
lNONHSAG025033,1.1713026440545408e-06
lENSG00000274769,1.1712377357106478e-06
lNONHSAG010786,1.1709531742976527e-06
lENSG00000286223,1.1708379391064625e-06
lSFMBT1,1.1707047016460442e-06
lNONHSAG022303,1.1705847828984664e-06
lNONHSAG011439,1.1698943759972395e-06
lENSG00000251680,1.1698534055063526e-06
lNONHSAG020851,1.1695029992064755e-06
lNONHSAG026169,1.169486345173894e-06
lENSG00000258378,1.1694194436357074e-06
lENSG00000227253,1.1693219353216214e-06
lENSG00000287351,1.169285604643561e-06
lNONHSAG039527,1.1690627358363953e-06
lNONHSAG045376,1.1683479877845486e-06
lNONHSAG044129,1.1682141517137583e-06
lNONHSAG011975,1.1675431412126755e-06
lNONHSAG004505,1.1673188695652469e-06
lNONHSAG040043,1.1669588248010786e-06
lNONHSAG016908,1.166723430276376e-06
lSPATA6,1.1660542207096396e-06
lRN7SKP58,1.1658780366904664e-06
lENSG00000264860,1.165868853868199e-06
lENSG00000286033,1.1657510037901042e-06
lNONHSAG029095,1.1653700658257778e-06
lNONHSAG033328,1.1651917532652244e-06
lSLC37A3,1.1646461979167944e-06
lNONHSAG048409,1.1645953829080606e-06
lNONHSAG035159,1.1645930407601039e-06
lCASC7,1.1644842414562125e-06
lNONHSAG034057,1.1640188533508303e-06
lPTK2,1.1639949648597244e-06
lNONHSAG035747,1.1639287017911678e-06
lNONHSAG000149,1.1620255923246674e-06
lNONHSAG031881,1.1612842257048617e-06
lENSG00000230424,1.1612493223489712e-06
lNONHSAG022859,1.1610353447895491e-06
lZNF704,1.160904885883816e-06
lRP11-193F5.1,1.1608550664532721e-06
lRBBP7,1.1607297487038406e-06
lENSG00000238755,1.160690952937757e-06
lENSG00000259116,1.1598580670483795e-06
lNONHSAG042178,1.1592241312132251e-06
lNONHSAG048411,1.158969562613784e-06
lNONHSAG007751,1.1588166881284477e-06
lNONHSAG010771,1.1588166881284477e-06
lNONHSAG052851,1.1585698533336321e-06
lNONHSAG015417,1.1580538325858489e-06
lENSG00000285483,1.157835034985219e-06
lNONHSAG008906,1.1577960776971492e-06
lNONHSAG040178,1.1576575357028543e-06
lNONHSAG012846,1.1576118651422919e-06
lNONHSAG011772,1.1575960735026802e-06
lNONHSAG025268,1.157512344705722e-06
lNONHSAG020955,1.157405823471738e-06
lNONHSAG053590,1.157367816778978e-06
lENSG00000248538,1.15734301254258e-06
lENSG00000250994,1.1572734993016138e-06
lNONHSAG015579,1.157208285623408e-06
lNONHSAG016539,1.157208285623408e-06
lNONHSAG050298,1.157208285623408e-06
lNONHSAG013351,1.157068442161582e-06
lENSG00000287999,1.1567621345892151e-06
lNONHSAG001609,1.1566040975772788e-06
lNONHSAG025435,1.1566040975772788e-06
lNONHSAG041818,1.1566040975772788e-06
lNONHSAG049534,1.1566040975772788e-06
lNONHSAG050387,1.1566040975772788e-06
lTCF12,1.156273095063463e-06
lNONHSAG050321,1.1560610792182778e-06
lNONHSAG029960,1.1559508252333132e-06
lNONHSAG009996,1.1558594882503993e-06
lNONHSAG026995,1.1556354107831795e-06
lNONHSAG050224,1.1541020645475153e-06
lNONHSAG032923,1.1537267780081868e-06
lENSG00000266111,1.1536954556761968e-06
lNONHSAG015217,1.152559008424423e-06
lNONHSAG032789,1.1522334721026232e-06
lENSG00000205622,1.1519585436111163e-06
lSRSF1,1.1517809763338959e-06
lNONHSAG018257,1.1515014075668796e-06
lNONHSAG052692,1.151480545871367e-06
lNONHSAG038047,1.15138801061052e-06
lNONHSAG021003,1.1513591950523498e-06
lNONHSAG022378,1.1513412212700873e-06
lLHFPL2,1.1512384465467267e-06
lNONHSAG021817,1.1510322999545223e-06
lCMSS1,1.1505647744840731e-06
lNONHSAG044478,1.150529675801513e-06
lENSG00000270726,1.1502670121700548e-06
lNONHSAG018995,1.1502233963494712e-06
lNONHSAG013444,1.1500216485296863e-06
lNONHSAG025513,1.1499394161800227e-06
lNONHSAG043048,1.1498461090898163e-06
lNONHSAG036428,1.1497383047046795e-06
lNONHSAG014962,1.1494330663520267e-06
lNONHSAG002325,1.148946918856643e-06
lNONHSAG041358,1.1483206728148539e-06
lYARS,1.1478501698394973e-06
lNONHSAG025088,1.1473282814619006e-06
lNONHSAG032433,1.1472313888212418e-06
lNONHSAG042433,1.147025272466655e-06
lENSG00000289376,1.1468911084743561e-06
lCPSF6,1.1467015435779684e-06
lNONHSAG017130,1.1465416057297578e-06
lENSG00000288587,1.1456117663498108e-06
lNONHSAG089857,1.1454320322406326e-06
lNONHSAG034332,1.1453552241440296e-06
lNONHSAG044971,1.1443933956167883e-06
lNONHSAG025048,1.1440618260928215e-06
lNONHSAG010740,1.143555811620511e-06
lNONHSAG017084,1.1432583738462075e-06
lNONHSAG021375,1.1429386675431343e-06
lCREBZF,1.1429243280402737e-06
lNONHSAG020053,1.1427808012496806e-06
lNONHSAG044963,1.142561331499227e-06
lNONHSAG017330,1.142515098934683e-06
lNONHSAG001934,1.1423722803015758e-06
lNONHSAG027091,1.1419571726907072e-06
lNONHSAG042412,1.141934168497611e-06
lNONHSAG027413,1.1416778538706589e-06
lNONHSAG038222,1.141423695237856e-06
lENSG00000249846,1.141075590833465e-06
lCTD-3148I10.15,1.1406928734595048e-06
lSUGT1P,1.1406926189504138e-06
lEIF3H,1.1404238679147776e-06
lENSG00000285967,1.1403207414410033e-06
lNONHSAG035073,1.1402848938097093e-06
lDYRK1A,1.1401567182540146e-06
lNONHSAG013412,1.1399108984937347e-06
lNONHSAG012235,1.1398314403894691e-06
lENSG00000218018,1.1396785926845855e-06
lNONHSAG013388,1.139385560991855e-06
lNONHSAG013563,1.1392522525134096e-06
lNONHSAG012114,1.1385505074174758e-06
lNONHSAG027362,1.1385505074174758e-06
lNONHSAG033068,1.1385505074174758e-06
lNONHSAG050635,1.1385505074174758e-06
lNONHSAG051344,1.1385505074174758e-06
lCNOT1,1.1375754441047244e-06
lNONHSAG023003,1.1370633920978849e-06
lENSG00000231772,1.136709809337157e-06
lCTD-2323K18.1,1.136479500095127e-06
lNONHSAG019459,1.1360420869299653e-06
lNONHSAG042143,1.1357450408599831e-06
lNONHSAG049983,1.1357450408599831e-06
lNONHSAG013453,1.1357357518000897e-06
lNONHSAG050386,1.13536622930833e-06
lNONHSAG029522,1.1353178051047816e-06
lNONHSAG002031,1.1351973103339348e-06
lNONHSAG020534,1.135138250153558e-06
lNONHSAG044041,1.1350058292043192e-06
lNONHSAG050670,1.1339448734339067e-06
lNONHSAG052039,1.1337039713764479e-06
lLPP,1.1335421907259104e-06
lENSG00000263212,1.1334613254595414e-06
lNONHSAG008066,1.1325986665509517e-06
lNONHSAG039284,1.1322509522268006e-06
lNONHSAG008483,1.1321138029885584e-06
lNONHSAG016288,1.132002428504991e-06
lNONHSAG017207,1.1313088961912793e-06
lNONHSAG042080,1.1305413525554445e-06
lNONHSAG010669,1.1303799144577734e-06
