lncRNA_id,identifier,gene_name,gene_id
l5830418K08Rik,5830418K08Rik,5830418K08Rik,NONMMUG042165
l5830418P13Rik,5830418P13Rik,5830418P13Rik,NONMMUG043812
l5830432E09Rik,5830432E09Rik,5830432E09Rik,
l5830434P21Rik,5830434P21Rik,5830434P21Rik,
l6030408C04Rik,6030408C04Rik,6030408C04Rik,
l6030442K20Rik,6030442K20Rik,6030442K20Rik,
l6030443O07Rik,6030443O07Rik,6030443O07Rik,
l6030455H03Rik,6030455H03Rik,6030455H03Rik,
l6230400D17Rik,6230400D17Rik,6230400D17Rik,
l6330408A02Rik,6330408A02Rik,6330408A02Rik,NONMMUG037266
l6330409D20Rik,6330409D20Rik,6330409D20Rik,NONMMUG022608
l6330416G13Rik,6330416G13Rik,6330416G13Rik,NONMMUG029495
l6330442E10Rik,6330442E10Rik,6330442E10Rik,
l6330500D04Rik,6330500D04Rik,6330500D04Rik,
l6430550D23Rik,6430550D23Rik,6430550D23Rik,NONMMUG025241
l6430562O15Rik,6430562O15Rik,6430562O15Rik,
l6430590A07Rik,6430590A07Rik,6430590A07Rik,
l6430628N08Rik,6430628N08Rik,6430628N08Rik,
l6530411M01Rik,6530411M01Rik,6530411M01Rik,
l6720401G13Rik,6720401G13Rik,6720401G13Rik,
l6720416L17Rik,6720416L17Rik,6720416L17Rik,
l7530420F21Rik,7530420F21Rik,7530420F21Rik,
l7530422B04Rik,7530422B04Rik,7530422B04Rik,
l8030451F13Rik,8030451F13Rik,8030451F13Rik,
l8430403D17Rik,8430403D17Rik,8430403D17Rik,
l8430410A17Rik,8430410A17Rik,8430410A17Rik,NONMMUG035927
l8430426H19Rik,8430426H19Rik,8430426H19Rik,
l8430427H17Rik,8430427H17Rik,8430427H17Rik,NONMMUG025154
l8430437L04Rik,8430437L04Rik,8430437L04Rik,
l9030205A07Rik,9030205A07Rik,9030205A07Rik,
l9030407P20Rik,9030407P20Rik,9030407P20Rik,
l9030612M13Rik,9030612M13Rik,9030612M13Rik,
l9030622O22Rik,9030622O22Rik,9030622O22Rik,NONMMUG025005
l9030624J02Rik,9030624J02Rik,9030624J02Rik,NONMMUG039156;NONMMUG039159
l9130020K20Rik,9130020K20Rik,9130020K20Rik,NONMMUG031030
l9130204K15Rik,9130204K15Rik,9130204K15Rik,NONMMUG006931
l9130206I24Rik,9130206I24Rik,9130206I24Rik,
l9130213A22Rik,9130213A22Rik,9130213A22Rik,
l9130227C08Rik,9130227C08Rik,9130227C08Rik,
l9130230L23Rik,9130230L23Rik,9130230L23Rik,NONMMUG032621
l9130409J20Rik,9130409J20Rik,9130409J20Rik,
l9230020A06Rik,9230020A06Rik,9230020A06Rik,NONMMUG006643
l9230105E05Rik,9230105E05Rik,9230105E05Rik,
l9230114K14Rik,9230114K14Rik,9230114K14Rik,
l9230115E21Rik,9230115E21Rik,9230115E21Rik,
l9230116N13Rik,9230116N13Rik,9230116N13Rik,
l9330104G04Rik,9330104G04Rik,9330104G04Rik,
l9330111N05Rik,9330111N05Rik,9330111N05Rik,
l9330136K24Rik,9330136K24Rik,9330136K24Rik,
l9330151L19Rik,9330151L19Rik,9330151L19Rik,
l9330159M07Rik,9330159M07Rik,9330159M07Rik,
l9330175E14Rik,9330175E14Rik,9330175E14Rik,
l9330179D12Rik,9330179D12Rik,9330179D12Rik,
l9330185C12Rik,9330185C12Rik,9330185C12Rik,ENSMUSG00000086520
l9430015G10Rik,9430015G10Rik,9430015G10Rik,NONMMUG031631
l9430024E24Rik,9430024E24Rik,9430024E24Rik,
l9430029A11Rik,9430029A11Rik,9430029A11Rik,
l9430037G07Rik,9430037G07Rik,9430037G07Rik,
l9430038I01Rik,9430038I01Rik,9430038I01Rik,NONMMUG039559
l9430065F17Rik,9430065F17Rik,9430065F17Rik,
l9430076G02Rik,9430076G02Rik,9430076G02Rik,
l9530026F06Rik,9530026F06Rik,9530026F06Rik,
l9530026P05Rik,9530026P05Rik,9530026P05Rik,
l9530027J09Rik,9530027J09Rik,9530027J09Rik,
l9530036O11Rik,9530036O11Rik,9530036O11Rik,
l9530048J24Rik,9530048J24Rik,9530048J24Rik,
l9530052C20Rik,9530052C20Rik,9530052C20Rik,
l9530052E02Rik,9530052E02Rik,9530052E02Rik,
l9530059O14Rik,9530059O14Rik,9530059O14Rik,
l9530068E07Rik,9530068E07Rik,9530068E07Rik,NONMMUG006084
l9530072K05Rik,9530072K05Rik,9530072K05Rik,
l9530082P21Rik,9530082P21Rik,9530082P21Rik,
l9630001P10Rik,9630001P10Rik,9630001P10Rik,
l9630028B13Rik,9630028B13Rik,9630028B13Rik,
l9630058J23Rik,9630058J23Rik,9630058J23Rik,
l9930014A18Rik,9930014A18Rik,9930014A18Rik,
l9930104L06Rik,9930104L06Rik,9930104L06Rik,NONMMUG030587
lA030003K02Rik,A030003K02Rik,A030003K02Rik,
lA030007L17Rik,A030007L17Rik,A030007L17Rik,
lA030009H04Rik,A030009H04Rik,A030009H04Rik,
lA130030D18Rik,A130030D18Rik,A130030D18Rik,
lA130040M12Rik,A130040M12Rik,A130040M12Rik,
lA130049A11Rik,A130049A11Rik,A130049A11Rik,
lA130066N16Rik,A130066N16Rik,A130066N16Rik,
lA230028O05Rik,A230028O05Rik,A230028O05Rik,
lA230050P20Rik,A230050P20Rik,A230050P20Rik,NONMMUG042229
lA230067G21Rik,A230067G21Rik,A230067G21Rik,
lA230071N21Rik,A230071N21Rik,A230071N21Rik,
lA230072C01Rik,A230072C01Rik,A230072C01Rik,
lA230087F16Rik,A230087F16Rik,A230087F16Rik,
lA230098N10Rik,A230098N10Rik,A230098N10Rik,
lA230107N01Rik,A230107N01Rik,A230107N01Rik,
lA2bp1,A2bp1,A2bp1,
lA330009N23Rik,A330009N23Rik,A330009N23Rik,
lA330023F24Rik,A330023F24Rik,A330023F24Rik,
lA330032B11Rik,A330032B11Rik,A330032B11Rik,
lA330033J07Rik,A330033J07Rik,A330033J07Rik,
lA330043C09Rik,A330043C09Rik,A330043C09Rik,
lA330048O09Rik,A330048O09Rik,A330048O09Rik,
lA330050B17Rik,A330050B17Rik,A330050B17Rik,
lA330069E16Rik,A330069E16Rik,A330069E16Rik,
lA330076H08Rik,A330076H08Rik,A330076H08Rik,
lA330094K24Rik,A330094K24Rik,A330094K24Rik,
lA430010J10Rik,A430010J10Rik,A430010J10Rik,NONMMUG035571
lA430046D13Rik,A430046D13Rik,A430046D13Rik,
lA430071A18Rik,A430071A18Rik,A430071A18Rik,
lA430072P03Rik,A430072P03Rik,A430072P03Rik,
lA430092G05Rik,A430092G05Rik,A430092G05Rik,
lA430093A21Rik,A430093A21Rik,A430093A21Rik,
lA430104N18Rik,A430104N18Rik,A430104N18Rik,
lA430105J06Rik,A430105J06Rik,A430105J06Rik,
lA430110L20Rik,A430110L20Rik,A430110L20Rik,NONMMUG002641
lA530006G24Rik,A530006G24Rik,A530006G24Rik,
lA530020G20Rik,A530020G20Rik,A530020G20Rik,
lA530058N18Rik,A530058N18Rik,A530058N18Rik,
lA530076I17Rik,A530076I17Rik,A530076I17Rik,
lA530083I20Rik,A530083I20Rik,A530083I20Rik,
lA630001G21Rik,A630001G21Rik,A630001G21Rik,NONMMUG001204
lA630023P12Rik,A630023P12Rik,A630023P12Rik,NONMMUG033356
lA630042L21Rik,A630042L21Rik,A630042L21Rik,
lA630072L19Rik,A630072L19Rik,A630072L19Rik,
lA630075F10Rik,A630075F10Rik,A630075F10Rik,
lA730020E08Rik,A730020E08Rik,A730020E08Rik,
lA730032A03Rik,A730032A03Rik,A730032A03Rik,
lA730046J19Rik,A730046J19Rik,A730046J19Rik,
lA730049H05Rik,A730049H05Rik,A730049H05Rik,NONMMUG036048
lA730056A06Rik,A730056A06Rik,A730056A06Rik,
lA730085A09Rik,A730085A09Rik,A730085A09Rik,
lA730099G02Rik,A730099G02Rik,A730099G02Rik,
lA830009L08Rik,A830009L08Rik,A830009L08Rik,
lA830010M20Rik,A830010M20Rik,A830010M20Rik,NONMMUG033254
lA830035A12Rik,A830035A12Rik,A830035A12Rik,
lA830039N20Rik,A830039N20Rik,A830039N20Rik,
lA830052D11Rik,A830052D11Rik,A830052D11Rik,
lA830080D01Rik,A830080D01Rik,A830080D01Rik,NONMMUG046223
lA930004D18Rik,A930004D18Rik,A930004D18Rik,NONMMUG022094
lA930006I01Rik,A930006I01Rik,A930006I01Rik,
lA930006K02Rik,A930006K02Rik,A930006K02Rik,
lA930007A09Rik,A930007A09Rik,A930007A09Rik,
lA930007I19Rik,A930007I19Rik,A930007I19Rik,
lA930008G19Rik,A930008G19Rik,A930008G19Rik,
lA930011O12Rik,A930011O12Rik,A930011O12Rik,
lA930012L18Rik,A930012L18Rik,A930012L18Rik,
lA930024N18Rik,A930024N18Rik,A930024N18Rik,
lA930028C08Rik,A930028C08Rik,A930028C08Rik,
lA930029G22Rik,A930029G22Rik,A930029G22Rik,
lA930031H19Rik,A930031H19Rik,A930031H19Rik,
lA930038B10Rik,A930038B10Rik,A930038B10Rik,
lAA543186,AA543186,AA543186,
lAC025794.1,AC025794.1,AC025794.1,NONMMUT033798
lAC087117.1,AC087117.1,AC087117.1,
lAC091681.1,AC091681.1,AC091681.1,
lAC098726.1,AC098726.1,AC098726.1,NONMMUG018889
lAC102398.1,AC102398.1,AC102398.1,NONMMUG041301
lAC103397.2,AC103397.2,AC103397.2,
lAC107641.1,AC107641.1,AC107641.1,NONMMUG038192
lAC107704.1,AC107704.1,AC107704.1,NONMMUG037256
lAC108401.2,AC108401.2,AC108401.2,NONMMUG009395
lAC108434.1,AC108434.1,AC108434.1,NONMMUG020191
lAC110186.1,AC110186.1,AC110186.1,
lAC110564.1,AC110564.1,AC110564.1,
lAC113320.1,AC113320.1,AC113320.1,NONMMUG035510
lAC114425.1,AC114425.1,AC114425.1,
lAC115928.1,AC115928.1,AC115928.1,NONMMUG019244
lAC121264.1,AC121264.1,AC121264.1,NONMMUG044284
lAC122013.1,AC122013.1,AC122013.1,NONMMUG009853
lAC122015.1,AC122015.1,AC122015.1,
lAC122223.2,AC122223.2,AC122223.2,
lAC123039.1,AC123039.1,AC123039.1,
lAC123608.1,AC123608.1,AC123608.1,NONMMUG027996
lAC123647.1,AC123647.1,AC123647.1,
lAC123935.1,AC123935.1,AC123935.1,
lAC125186.3,AC125186.3,AC125186.3,
lAC125204.2,AC125204.2,AC125204.2,
lAC125254.1,AC125254.1,AC125254.1,
lAC131780.5,AC131780.5,AC131780.5,
lAC131780.9,AC131780.9,AC131780.9,
lAC133199.1,AC133199.1,AC133199.1,
lAC133967.1,AC133967.1,AC133967.1,NONMMUG016118
lAC134246.2,AC134246.2,AC134246.2,
lAC136008.1,AC136008.1,AC136008.1,NONMMUG036052
lAC142191.1,AC142191.1,AC142191.1,NONMMUG036709
lAC147020.1,AC147020.1,AC147020.1,
lAC148328.2,AC148328.2,AC148328.2,NONMMUG042596
lAC149589.1,AC149589.1,AC149589.1,
lAC152164.1,AC152164.1,AC152164.1,
lAC152164.3,AC152164.3,AC152164.3,
lAC153356.1,AC153356.1,AC153356.1,
lAC153562.1,AC153562.1,AC153562.1,NONMMUG003116
lAC154136.1,AC154136.1,AC154136.1,
lAC155158.1,AC155158.1,AC155158.1,NONMMUG027824
lAC155258.1,AC155258.1,AC155258.1,NONMMUG008770
lAC156021.1,AC156021.1,AC156021.1,NONMMUG032033
lAC156506.2,AC156506.2,AC156506.2,
lAC156554.1,AC156554.1,AC156554.1,
lAC157610.1,AC157610.1,AC157610.1,NONMMUG015432
lAC158301.1,AC158301.1,AC158301.1,
lAC161167.2,AC161167.2,AC161167.2,
lAC161198.2,AC161198.2,AC161198.2,
lAC161503.1,AC161503.1,AC161503.1,
lAC161597.1,AC161597.1,AC161597.1,
lAC162936.1,AC162936.1,AC162936.1,NONMMUG013313
lAC163617.2,AC163617.2,AC163617.2,
lAC166290.1,AC166290.1,AC166290.1,
lAF030089,AF030089,AF030089,
lAF050659,AF050659,AF050659,
lAF267752,AF267752,AF267752,
lAF322224,AF322224,AF322224,
lAF357425,AF357425,AF357425,NONMMUT015767
lAF435963,AF435963,AF435963,
lAF545831,AF545831,AF545831,
lAI115009,AI115009,AI115009,
lAI118078,AI118078,AI118078,NONMMUG042854
lAI314180,AI314180,AI314180,NONMMUG029391
lAI314831,AI314831,AI314831,
lAI413582,AI413582,AI413582,NONMMUG017851
lAI427809,AI427809,AI427809,
lAI595366,AI595366,AI595366,
lAI838599,AI838599,AI838599,
lAI854517,AI854517,AI854517,
lAI854703,AI854703,AI854703,NONMMUG035270
lAJ437403,AJ437403,AJ437403,
lAK034233,AK034233,AK034233,
lAK034994,AK034994,AK034994,
lAK035306,AK035306,AK035306,
lAK035396,AK035396,AK035396,
lAK036286,AK036286,AK036286,
lAK038753,AK038753,AK038753,
lAK039256,AK039256,AK039256,
lAK040443,AK040443,AK040443,
lAK041352,AK041352,AK041352,
lAK041859,AK041859,AK041859,
lAK049993,AK049993,AK049993,
lAK051417,AK051417,AK051417,
lAK053286,AK053286,AK053286,
lAK076660,AK076660,AK076660,
lAK076734,AK076734,AK076734,
lAK078684,AK078684,AK078684,
lAK079047,AK079047,AK079047,
lAK081227,AK081227,AK081227,
lAK082843,AK082843,AK082843,
lAK086793,AK086793,AK086793,
lAK087060?,AK087060?,AK087060?,
lAK132670,AK132670,AK132670,
lAK132727,AK132727,AK132727,
lAK133808,AK133808,AK133808,NONMMUG018065
lAK135736,AK135736,AK135736,
lAK135893,AK135893,AK135893,
lAK136218,AK136218,AK136218,
lAK136608,AK136608,AK136608,
lAK137218,AK137218,AK137218,
lAK138921,AK138921,AK138921,
lAK139724,AK139724,AK139724,
lAK139796,AK139796,AK139796,
lAK143102,AK143102,AK143102,
lAK148632,AK148632,AK148632,
lAK158858,AK158858,AK158858,
lAL645470.1,AL645470.1,AL645470.1,NONMMUG008091
lAL731552.1,AL731552.1,AL731552.1,
lAL732311.1,AL732311.1,AL732311.1,NONMMUT036362
lAL845483.1,AL845483.1,AL845483.1,NONMMUG023025
lAL928940.1,AL928940.1,AL928940.1,
lANRIL,ANRIL,ANRIL,ENSG00000240498
lAU015836,AU015836,AU015836,NONMMUG045370
lAU021838,AU021838,AU021838,
lAU022754,AU022754,AU022754,
lAU040320,AU040320,AU040320,NONMMUG030648
lAU040829,AU040829,AU040829,
lAV064505,AV064505,AV064505,
lAV249152,AV249152,AV249152,
lAW047730,AW047730,AW047730,
lAW121686,AW121686,AW121686,
lAW551984,AW551984,AW551984,NONMMUG042509
lAY007691,AY007691,AY007691,
lAY172335.14,AY172335.14,AY172335.14,
lAY172335.17,AY172335.17,AY172335.17,
lAY172335.2,AY172335.2,AY172335.2,
lAY172335.21,AY172335.21,AY172335.21,
lAY172335.5,AY172335.5,AY172335.5,
lAY172335.6,AY172335.6,AY172335.6,
lAY172335.7,AY172335.7,AY172335.7,
lAY172335.8,AY172335.8,AY172335.8,
lAY383714,AY383714,AY383714,
lAacs,Aacs,Aacs,NONMMUG033831
lAadacl1,Aadacl1,Aadacl1,
lAak1,Aak1,Aak1,NONMMUG035892
lAamdc,Aamdc,Aamdc,NONMMUG038760
lAanat,Aanat,Aanat,NONMMUG008154
lAar2,Aar2,Aar2,NONMMUG025268
lAasdh,Aasdh,Aasdh,NONMMUG032821
lAatf,Aatf,Aatf,NONMMUG007055
lAbat,Abat,Abat,NONMMUG015721
lAbca13,Abca13,Abca13,NONMMUG005300
lAbca16,Abca16,Abca16,NONMMUG039189
lAbca2,Abca2,Abca2,NONMMUG022294
lAbca3,Abca3,Abca3,NONMMUG017720
lAbca4,Abca4,Abca4,NONMMUG027810
lAbca5,Abca5,Abca5,NONMMUG007974
lAbca8a,Abca8a,Abca8a,NONMMUG007968;NONMMUG007971
lAbcb1a,Abcb1a,Abcb1a,NONMMUG031733
lAbcb7,Abcb7,Abcb7,NONMMUG045597
lAbcb8,Abcb8,Abcb8,NONMMUG031964
lAbcc1,Abcc1,Abcc1,NONMMUG015859
lAbcc10,Abcc10,Abcc10,NONMMUG018429
lAbcc2,Abcc2,Abcc2,NONMMUG021425
lAbcg2,Abcg2,Abcg2,NONMMUG035487
lAbhd11,Abhd11,Abhd11,NONMMUG034002
lAbhd12b,Abhd12b,Abhd12b,NONMMUG009190
lAbhd16a,Abhd16a,Abhd16a,NONMMUG018167
lAbhd17c,Abhd17c,Abhd17c,NONMMUG038582
lAbhd5,Abhd5,Abhd5,NONMMUG044285
lAbi1,Abi1,Abi1,NONMMUG022206
lAblim2,Ablim2,Ablim2,NONMMUG032228
lAbr,Abr,Abr,NONMMUG006790
lAbtb2,Abtb2,Abtb2,NONMMUG023998
lAcacb,Acacb,Acacb,NONMMUG033461
lAcad8,Acad8,Acad8,NONMMUG042331
lAcadm,Acadm,Acadm,NONMMUG028307
lAcadsb,Acadsb,Acadsb,NONMMUG039460
lAcap1,Acap1,Acap1,NONMMUG006568
lAcap3,Acap3,Acap3,NONMMUG031616
lAcat1,Acat1,Acat1,NONMMUG042813
lAcbd4,Acbd4,Acbd4,NONMMUG007728;NONMMUG007727
lAcbd6,Acbd6,Acbd6,NONMMUG002103
lAccs,Accs,Accs,NONMMUG023872
lAccsl,Accsl,Accsl,NONMMUG023875
lAce3,Ace3,Ace3,
lAcin1,Acin1,Acin1,NONMMUG012993;NONMMUG012991
lAcly,Acly,Acly,NONMMUG007589
lAcnat1,Acnat1,Acnat1,NONMMUG029219
lAco1,Aco1,Aco1,NONMMUG028914
lAco2,Aco2,Aco2,NONMMUG015044
lAcot7,Acot7,Acot7,NONMMUG031490
lAcp2,Acp2,Acp2,NONMMUG023764
lAcp6,Acp6,Acp6,NONMMUG027349;NONMMUG027350
lAcpl2,Acpl2,Acpl2,NONMMUG043679
lAcpp,Acpp,Acpp,NONMMUG043831
lAcrbp,Acrbp,Acrbp,NONMMUG036583
lAcsf2,Acsf2,Acsf2,NONMMUG007334
lAcsl1,Acsl1,Acsl1,NONMMUG040498
lAcsl4,Acsl4,Acsl4,NONMMUG045973
lAcsm3,Acsm3,Acsm3,NONMMUG039175;NONMMUG039174
lAcss2,Acss2,Acss2,NONMMUG025219;NONMMUG025221
lAcss3,Acss3,Acss3,NONMMUG004609
lActg1,Actg1,Actg1,NONMMUG008291
lActl6a,Actl6a,Actl6a,NONMMUG026312
lActn4,Actn4,Actn4,NONMMUG037597
lActr1b,Actr1b,Actr1b,NONMMUG000401
lActr2,Actr2,Actr2,NONMMUG005413
lAda,Ada,Ada,NONMMUG025422
lAdal,Adal,Adal,NONMMUG024400
lAdam10,Adam10,Adam10,NONMMUG043257
lAdam11,Adam11,Adam11,NONMMUG007712;NONMMUG007710
lAdam12,Adam12,Adam12,NONMMUG039511
lAdam15,Adam15,Adam15,NONMMUG027129
lAdam18,Adam18,Adam18,NONMMUG040114
lAdam19,Adam19,Adam19,NONMMUG005909
lAdam22,Adam22,Adam22,NONMMUG031725
lAdam23,Adam23,Adam23,NONMMUG000841
lAdam3,Adam3,Adam3,NONMMUG040115
lAdam32,Adam32,Adam32,NONMMUG040117;NONMMUG040118
lAdam33,Adam33,Adam33,NONMMUG024707
lAdam5,Adam5,Adam5,NONMMUG040116
lAdamts17,Adamts17,Adamts17,NONMMUG038257;NONMMUG038256
lAdamts2,Adamts2,Adamts2,NONMMUG006020;NONMMUG006021
lAdamtsl1,Adamtsl1,Adamtsl1,NONMMUG029744
lAdamtsl2,Adamtsl2,Adamtsl2,NONMMUG022388
lAdamtsl4,Adamtsl4,Adamtsl4,NONMMUG027282
lAdap1,Adap1,Adap1,NONMMUG034137
lAdar,Adar,Adar,NONMMUG027144
lAdarb1,Adarb1,Adarb1,NONMMUG004043
lAdc,Adc,Adc,NONMMUG030707
lAdck2,Adck2,Adck2,NONMMUG035110
lAdck3,Adck3,Adck3,NONMMUG002599
lAdd1,Add1,Add1,NONMMUG032202
lAdfp,Adfp,Adfp,
lAdh5,Adh5,Adh5,NONMMUG028072
lAdi1,Adi1,Adi1,NONMMUG008704
lAdipor1,Adipor1,Adipor1,NONMMUG001812
lAdprhl2,Adprhl2,Adprhl2,NONMMUG030628
lAdprm,Adprm,Adprm,NONMMUG006457;NONMMUG006458
lAdrbk1,Adrbk1,Adrbk1,NONMMUG020601
lAdrm1,Adrm1,Adrm1,NONMMUG025880
lAdsl,Adsl,Adsl,NONMMUG015007
lAdss,Adss,Adss,NONMMUG002546
lAebp2,Aebp2,Aebp2,NONMMUG036850
lAen,Aen,Aen,NONMMUG038431
lAfap1,Afap1,Afap1,NONMMUG032231
lAff1,Aff1,Aff1,NONMMUG033172
lAff4,Aff4,Aff4,NONMMUG006093
lAfg3l1,Afg3l1,Afg3l1,NONMMUG041886
lAfmid,Afmid,Afmid,NONMMUG008213
lAftph,Aftph,Aftph,NONMMUG005443;NONMMUG005441
lAgbl4,Agbl4,Agbl4,NONMMUG030233
lAgmo,Agmo,Agmo,NONMMUG008835
lAgo3,Ago3,Ago3,NONMMUG030634;NONMMUG030635
lAgo4,Ago4,Ago4,NONMMUG030639
lAgpat3,Agpat3,Agpat3,NONMMUG004074
lAgpat4,Agpat4,Agpat4,NONMMUG017480
lAgps,Agps,Agps,NONMMUG023496
lAgxt2l2,Agxt2l2,Agxt2l2,NONMMUG006049
lAhctf1,Ahctf1,Ahctf1,NONMMUG002589
lAhcyl2,Ahcyl2,Ahcyl2,NONMMUG034828;NONMMUG034831
lAhr,Ahr,Ahr,NONMMUG008807
lAhsa2,Ahsa2,Ahsa2,NONMMUG005532
lAif1l,Aif1l,Aif1l,NONMMUG022563
lAifm1,Aifm1,Aifm1,NONMMUG044845
lAifm2,Aifm2,Aifm2,NONMMUG003764
lAig1,Aig1,Aig1,NONMMUG003065
lAip,Aip,Aip,NONMMUG020592
lAire,Aire,Aire,NONMMUG004065
lAk2,Ak2,Ak2,NONMMUG030708
lAk3l1,Ak3l1,Ak3l1,
lAk8,Ak8,Ak8,NONMMUG022436
lAkap13,Akap13,Akap13,NONMMUG038399
lAkap2,Akap2,Akap2,NONMMUG029367
lAkap9,Akap9,Akap9,NONMMUG031680
lAkip1,Akip1,Akip1,NONMMUG039000
lAkirin2,Akirin2,Akirin2,NONMMUG028846
lAknad1,Aknad1,Aknad1,NONMMUG027661;NONMMUG027662
lAkr1a1,Akr1a1,Akr1a1,NONMMUG030342
lAkr1a4,Akr1a4,Akr1a4,
lAkr1b10,Akr1b10,Akr1b10,NONMMUG034960
lAkr1b3,Akr1b3,Akr1b3,NONMMUG034957
lAkr1c19,Akr1c19,Akr1c19,NONMMUG010182
lAkt1,Akt1,Akt1,NONMMUG010073;NONMMUG010074
lAkt2,Akt2,Akt2,NONMMUG037526
lAktip,Aktip,Aktip,NONMMUT066654
lAlas2,Alas2,Alas2,NONMMUG046086;NONMMUG046087
lAlcam,Alcam,Alcam,NONMMUG016693
lAldh1l2,Aldh1l2,Aldh1l2,NONMMUG004245
lAldh3a2,Aldh3a2,Aldh3a2,NONMMUG006327
lAldh4a1,Aldh4a1,Aldh4a1,NONMMUG031130
lAldh8a1,Aldh8a1,Aldh8a1,NONMMUG003178
lAldob,Aldob,Aldob,NONMMUG029224
lAldoc,Aldoc,Aldoc,NONMMUG006879
lAlg1,Alg1,Alg1,NONMMUG015668
lAlg11,Alg11,Alg11,NONMMUG040061
lAlg2,Alg2,Alg2,NONMMUG029186
lAlg3,Alg3,Alg3,NONMMUG016011
lAlg8,Alg8,Alg8,NONMMUG038755
lAlg9,Alg9,Alg9,NONMMUG042762
lAlkbh1/Nrp,Alkbh1/Nrp,Alkbh1/Nrp,
lAlkbh2,Alkbh2,Alkbh2,NONMMUG033459
lAlkbh3,Alkbh3,Alkbh3,NONMMUG023880;NONMMUG023881
lAlkbh7,Alkbh7,Alkbh7,NONMMUG018628
lAlms1-ps2,Alms1-ps2,Alms1-ps2,
lAloxe3,Aloxe3,Aloxe3,NONMMUG006528
lAlpk1,Alpk1,Alpk1,NONMMUG027889
lAlpk2,Alpk2,Alpk2,NONMMUG020132
lAlpl,Alpl,Alpl,NONMMUG031072
lAls2cl,Als2cl,Als2cl,NONMMUG044030
lAls2cr11,Als2cr11,Als2cr11,NONMMUG000716
lAls2cr13,Als2cr13,Als2cr13,
lAls2cr2,Als2cr2,Als2cr2,
lAlu-RARNA,Alu-RARNA,Alu-RARNA,
lAlyref,Alyref,Alyref,NONMMUG008314
lAmbra1,Ambra1,Ambra1,NONMMUG023796
lAmdhd2,Amdhd2,Amdhd2,NONMMUG017714
lAmelx,Amelx,Amelx,NONMMUG046362
lAmfr,Amfr,Amfr,NONMMUG041308
lAmotl1,Amotl1,Amotl1,NONMMUG042146
lAmotl2,Amotl2,Amotl2,NONMMUG043793
lAmt,Amt,Amt,NONMMUG043947
lAmz1,Amz1,Amz1,NONMMUG034180;NONMMUG034179
lAmz2,Amz2,Amz2,NONMMUG007949;NONMMUG007951
lAnapc1,Anapc1,Anapc1,NONMMUG024598;NONMMUG024594
lAnapc11,Anapc11,Anapc11,NONMMUG008316;NONMMUG008315
lAnapc15,Anapc15,Anapc15,NONMMUG038885
lAnapc16,Anapc16,Anapc16,NONMMUG003727;NONMMUG003728
lAngel1,Angel1,Angel1,NONMMUG009586
lAngptl3,Angptl3,Angptl3,NONMMUG029928
lAnk1,Ank1,Ank1,NONMMUG040090;NONMMUG040093
lAnk2,Ank2,Ank2,NONMMUG027868;NONMMUG027869
lAnk3,Ank3,Ank3,NONMMUG003916
lAnkef1,Ankef1,Ankef1,NONMMUG024829;NONMMUG024827
lAnkfy1,Ankfy1,Ankfy1,NONMMUG006681
lAnkhd1,Ankhd1,Ankhd1,NONMMUG019683
lAnkra2,Ankra2,Ankra2,NONMMUG011705
lAnkrd16,Ankrd16,Ankrd16,NONMMUG021988
lAnkrd37,Ankrd37,Ankrd37,NONMMUG040486
lAnkrd42,Ankrd42,Ankrd42,NONMMUG038707
lAnkrd50,Ankrd50,Ankrd50,NONMMUG026445
lAnkrd9,Ankrd9,Ankrd9,NONMMUG010013
lAnks1b,Anks1b,Anks1b,NONMMUG004364;NONMMUG004357
lAnks6,Anks6,Anks6,NONMMUG029173
lAno1,Ano1,Ano1,NONMMUG039722
lAnp32a,Anp32a,Anp32a,NONMMUG043034
lAnxa2,Anxa2,Anxa2,NONMMUG043224
lAox3,Aox3,Aox3,NONMMUG000684
lAox4,Aox4,Aox4,NONMMUG000686
lAp1b1,Ap1b1,Ap1b1,NONMMUG005174
lAp1g1,Ap1g1,Ap1g1,NONMMUG041569
lAp1g2,Ap1g2,Ap1g2,NONMMUG013018
lAp1gbp1,Ap1gbp1,Ap1gbp1,
lAp2m1,Ap2m1,Ap2m1,NONMMUG016003
lAp3m1,Ap3m1,Ap3m1,NONMMUG012339
lAp4e1,Ap4e1,Ap4e1,NONMMUG024545
lAp4m1,Ap4m1,Ap4m1,NONMMUG034108
lAp5s1,Ap5s1,Ap5s1,NONMMUG024717;NONMMUG024718
lApbb2,Apbb2,Apbb2,NONMMUG032637
lApc,Apc,Apc,NONMMUG019611
lApex2,Apex2,Apex2,NONMMUG046089
lApip,Apip,Apip,NONMMUG023982
lApmap,Apmap,Apmap,NONMMUG025042
lApobec1,Apobec1,Apobec1,NONMMUG036514
lApobec3,Apobec3,Apobec3,NONMMUG014977
lApod,Apod,Apod,NONMMUG016216
lApol6,Apol6,Apol6,NONMMUG014872
lApol7b,Apol7b,Apol7b,NONMMUG014889
lAppl1,Appl1,Appl1,NONMMUG012472
lAppl2,Appl2,Appl2,NONMMUG004248
lAptx,Aptx,Aptx,NONMMUG028927
lAqp9,Aqp9,Aqp9,NONMMUG043261
lAqr,Aqr,Aqr,NONMMUG024201
lArap1,Arap1,Arap1,NONMMUG038873;NONMMUG038874
lArf2,Arf2,Arf2,NONMMUG007759
