lncRNA_id,protein_id
lENSMUSG00000083255,pIgf2bp3
lENSMUSG00000083256,pDazl
lENSMUSG00000083258,pAgo2
lENSMUSG00000083258,pGpm6a
lENSMUSG00000083261,pAgo2
lENSMUSG00000083264,pAgo2
lENSMUSG00000083270,pAgo2
lENSMUSG00000083270,pDdx18
lENSMUSG00000083270,pIgf2bp3
lENSMUSG00000083270,pLin28b
lENSMUSG00000083271,pAgo2
lENSMUSG00000083272,pDazl
lENSMUSG00000083279,pAgo2
lENSMUSG00000083280,pYthdf1
lENSMUSG00000083283,pAgo2
lENSMUSG00000083284,pIgf2bp3
lENSMUSG00000083287,pAgo2
lENSMUSG00000083289,pAgo2
lENSMUSG00000083294,pAgo2
lENSMUSG00000083294,pDazl
lENSMUSG00000083294,pIgf2bp3
lENSMUSG00000083294,pLin28a
lENSMUSG00000083294,pLin28b
lENSMUSG00000083294,pPum2
lENSMUSG00000083294,pSfpq
lENSMUSG00000083294,pYthdc2
lENSMUSG00000083305,pAgo2
lENSMUSG00000083305,pIgf2bp3
lENSMUSG00000083306,pAgo2
lENSMUSG00000083307,pAgo2
lENSMUSG00000083307,pHnrnpk
lENSMUSG00000083309,pAgo2
lENSMUSG00000083309,pDazl
lENSMUSG00000083309,pIgf2bp3
lENSMUSG00000083309,pLin28a
lENSMUSG00000083309,pLin28b
lENSMUSG00000083310,pIgf2bp3
lENSMUSG00000083310,pLin28b
lENSMUSG00000083310,pPum2
lENSMUSG00000083311,pLin28a
lENSMUSG00000083317,pAgo2
lENSMUSG00000083317,pCsde1
lENSMUSG00000083317,pDazl
lENSMUSG00000083317,pLin28b
lENSMUSG00000083320,pFmr1
lENSMUSG00000083325,pAgo2
lENSMUSG00000083325,pLin28a
lENSMUSG00000083325,pGpm6a
lENSMUSG00000083326,pAgo2
lENSMUSG00000083327,pAgo2
lENSMUSG00000083327,pIgf2bp3
lENSMUSG00000083327,pLin28a
lENSMUSG00000083327,pGpm6a
lENSMUSG00000083328,pAgo2
lENSMUSG00000083328,pDdx18
lENSMUSG00000083331,pDazl
lENSMUSG00000083331,pIgf2bp3
lENSMUSG00000083331,pLin28a
lENSMUSG00000083331,pLin28b
lENSMUSG00000083331,pPum2
lENSMUSG00000083334,pIgf2bp3
lENSMUSG00000083334,pLin28a
lENSMUSG00000083334,pLin28b
lENSMUSG00000083336,pDazl
lENSMUSG00000083336,pLin28a
lENSMUSG00000083338,pAgo2
lENSMUSG00000083338,pIgf2bp3
lENSMUSG00000083338,pLin28a
lENSMUSG00000083338,pLin28b
lENSMUSG00000083340,pAgo2
lENSMUSG00000083343,pIgf2bp3
lENSMUSG00000083343,pLin28a
lENSMUSG00000083343,pLin28b
lENSMUSG00000083346,pDazl
lENSMUSG00000083347,pIgf2bp3
lENSMUSG00000083347,pLin28a
lENSMUSG00000083350,pLin28a
lENSMUSG00000083351,pLin28b
lENSMUSG00000083351,pPum2
lENSMUSG00000083355,pAgo2
lENSMUSG00000083355,pSrsf1
lENSMUSG00000083359,pDazl
lENSMUSG00000083359,pIgf2bp3
lENSMUSG00000083362,pIgf2bp3
lENSMUSG00000083364,pAgo2
lENSMUSG00000083364,pGpm6a
lENSMUSG00000083367,pAgo2
lENSMUSG00000083367,pLin28a
lENSMUSG00000083367,pLin28b
lENSMUSG00000083368,pIgf2bp3
lENSMUSG00000083368,pLin28a
lENSMUSG00000083368,pLin28b
lENSMUSG00000083372,pAgo2
lENSMUSG00000083373,pAgo2
lENSMUSG00000083378,pAgo2
lENSMUSG00000083383,pLin28b
lENSMUSG00000083384,pIgf2bp3
lENSMUSG00000083384,pLin28a
lENSMUSG00000083384,pLin28b
lENSMUSG00000083385,pAgo2
lENSMUSG00000083390,pLin28b
lENSMUSG00000083391,pAgo2
lENSMUSG00000083391,pDazl
lENSMUSG00000083396,pAgo2
lENSMUSG00000083396,pGpm6a
lENSMUSG00000083397,pAgo2
lENSMUSG00000083399,pAgo2
lENSMUSG00000083404,pLin28b
lENSMUSG00000083406,pAgo2
lENSMUSG00000083406,pIgf2bp3
lENSMUSG00000083407,pLin28b
lENSMUSG00000083407,pPum2
lENSMUSG00000083416,pAgo2
lENSMUSG00000083416,pGpm6a
lENSMUSG00000083418,pPum2
lENSMUSG00000083421,pAgo2
lENSMUSG00000083423,pLin28a
lENSMUSG00000083428,pLin28a
lENSMUSG00000083428,pLin28b
lENSMUSG00000083431,pAgo2
lENSMUSG00000083431,pIgf2bp3
lENSMUSG00000083431,pLin28a
lENSMUSG00000083431,pLin28b
lENSMUSG00000083431,pSox2
lENSMUSG00000083438,pAgo2
lENSMUSG00000083438,pLin28b
lENSMUSG00000083443,pAgo2
lENSMUSG00000083443,pDazl
lENSMUSG00000083443,pIgf2bp3
lENSMUSG00000083445,pAgo2
lENSMUSG00000083449,pAgo2
lENSMUSG00000083449,pIgf2bp3
lENSMUSG00000083451,pIgf2bp3
lENSMUSG00000083452,pLin28b
lENSMUSG00000083453,pAgo2
lENSMUSG00000083462,pAgo2
lENSMUSG00000083462,pDazl
lENSMUSG00000083466,pAgo2
lENSMUSG00000083466,pLin28b
lENSMUSG00000083470,pIgf2bp3
lENSMUSG00000083473,pAgo2
lENSMUSG00000083473,pLin28a
lENSMUSG00000083473,pLin28b
lENSMUSG00000083477,pAgo2
lENSMUSG00000083478,pDazl
lENSMUSG00000083482,pAgo2
lENSMUSG00000083494,pAgo2
lENSMUSG00000083494,pDazl
lENSMUSG00000083494,pFmr1
lENSMUSG00000083494,pIgf2bp3
lENSMUSG00000083494,pLin28a
lENSMUSG00000083494,pLin28b
lENSMUSG00000083494,pPum2
lENSMUSG00000083494,pYthdc2
lENSMUSG00000083496,pAgo2
lENSMUSG00000083500,pAgo2
lENSMUSG00000083500,pHnrnpk
lENSMUSG00000083503,pAgo2
lENSMUSG00000083512,pAgo2
lENSMUSG00000083518,pLin28a
lENSMUSG00000083519,pDazl
lENSMUSG00000083520,pAgo2
lENSMUSG00000083520,pDazl
lENSMUSG00000083520,pIgf2bp3
lENSMUSG00000083520,pLin28a
lENSMUSG00000083520,pGpm6a
lENSMUSG00000083524,pLin28a
lENSMUSG00000083533,pAgo2
lENSMUSG00000083538,pAgo2
lENSMUSG00000083544,pAgo2
lENSMUSG00000083546,pAgo2
lENSMUSG00000083551,pIgf2bp3
lENSMUSG00000083554,pAgo2
lENSMUSG00000083554,pLin28a
lENSMUSG00000083554,pLin28b
lENSMUSG00000083554,pPum2
lENSMUSG00000083554,pGpm6a
lENSMUSG00000083557,pAgo2
lENSMUSG00000083558,pDdx18
lENSMUSG00000083558,pPum2
lENSMUSG00000083558,pYthdf1
lENSMUSG00000083558,pGpm6a
lENSMUSG00000083562,pIdh1
lENSMUSG00000083562,pLin28a
lENSMUSG00000083562,pSrsf1
lENSMUSG00000083562,pYthdc2
lENSMUSG00000083563,pAgo2
lENSMUSG00000083563,pDdx18
lENSMUSG00000083563,pPum2
lENSMUSG00000083563,pSmchd1
lENSMUSG00000083563,pYthdf1
lENSMUSG00000083563,pGpm6a
lENSMUSG00000083564,pLin28a
lENSMUSG00000083565,pDazl
lENSMUSG00000083567,pAgo2
lENSMUSG00000083567,pElavl1
lENSMUSG00000083569,pDazl
lENSMUSG00000083569,pIgf2bp3
lENSMUSG00000083569,pLin28a
lENSMUSG00000083569,pLin28b
lENSMUSG00000083582,pGpm6a
lENSMUSG00000083584,pDazl
lENSMUSG00000083584,pIgf2bp3
lENSMUSG00000083584,pLin28a
lENSMUSG00000083584,pLin28b
lENSMUSG00000083587,pLin28a
lENSMUSG00000083588,pAgo2
lENSMUSG00000083590,pIgf2bp3
lENSMUSG00000083590,pLin28b
lENSMUSG00000083592,pDazl
lENSMUSG00000083594,pGpm6a
lENSMUSG00000083595,pAgo2
lENSMUSG00000083599,pAgo2
lENSMUSG00000083602,pSox2
lENSMUSG00000083605,pLin28b
lENSMUSG00000083607,pAgo2
lENSMUSG00000083610,pAgo2
lENSMUSG00000083610,pDazl
lENSMUSG00000083610,pGpm6a
lENSMUSG00000083611,pAgo2
lENSMUSG00000083614,pAgo2
lENSMUSG00000083614,pIgf2bp3
lENSMUSG00000083614,pLin28a
lENSMUSG00000083614,pLin28b
lENSMUSG00000083614,pPum2
lENSMUSG00000083621,pAgo2
lENSMUSG00000083621,pGpm6a
lENSMUSG00000083622,pDazl
lENSMUSG00000083623,pAgo2
lENSMUSG00000083623,pGpm6a
lENSMUSG00000083626,pAgo2
lENSMUSG00000083626,pGpm6a
lENSMUSG00000083637,pAgo2
lENSMUSG00000083640,pAgo2
lENSMUSG00000083641,pAgo2
lENSMUSG00000083641,pDazl
lENSMUSG00000083642,pIgf2bp3
lENSMUSG00000083646,pAgo2
lENSMUSG00000083646,pLin28b
lENSMUSG00000083648,pDazl
lENSMUSG00000083650,pAgo2
lENSMUSG00000083650,pDazl
lENSMUSG00000083660,pDazl
lENSMUSG00000083663,pDazl
lENSMUSG00000083663,pFmr1
lENSMUSG00000083668,pAgo2
lENSMUSG00000083671,pAgo2
lENSMUSG00000083674,pAgo2
lENSMUSG00000083674,pDazl
lENSMUSG00000083674,pElavl1
lENSMUSG00000083674,pIgf2bp3
lENSMUSG00000083674,pLin28a
lENSMUSG00000083674,pLin28b
lENSMUSG00000083674,pPum2
lENSMUSG00000083674,pPum2
lENSMUSG00000083674,pRnps1
lENSMUSG00000083674,pYthdc2
lENSMUSG00000083674,pYthdf1
lENSMUSG00000083674,pHnrnpk
lENSMUSG00000083674,pGpm6a
lENSMUSG00000083678,pAgo2
lENSMUSG00000083679,pAgo2
lENSMUSG00000083679,pLin28a
lENSMUSG00000083679,pYthdf1
lENSMUSG00000083679,pGpm6a
lENSMUSG00000083685,pAgo2
lENSMUSG00000083686,pLin28a
lENSMUSG00000083688,pAgo2
lENSMUSG00000083691,pAgo2
lENSMUSG00000083691,pIgf2bp3
lENSMUSG00000083698,pLin28b
lENSMUSG00000083699,pAgo2
lENSMUSG00000083700,pAgo2
lENSMUSG00000083701,pAgo2
lENSMUSG00000083702,pPum2
lENSMUSG00000083707,pAgo2
lENSMUSG00000083707,pDazl
lENSMUSG00000083708,pAgo2
lENSMUSG00000083711,pDazl
lENSMUSG00000083718,pAgo2
lENSMUSG00000083718,pElavl1
lENSMUSG00000083718,pPum2
lENSMUSG00000083718,pGpm6a
lENSMUSG00000083720,pDazl
lENSMUSG00000083720,pIgf2bp3
lENSMUSG00000083720,pLin28a
lENSMUSG00000083720,pLin28b
lENSMUSG00000083721,pAgo2
lENSMUSG00000083722,pDazl
lENSMUSG00000083722,pIgf2bp3
lENSMUSG00000083722,pLin28a
lENSMUSG00000083722,pLin28b
lENSMUSG00000083722,pRnps1
lENSMUSG00000083728,pAgo2
lENSMUSG00000083729,pLin28a
lENSMUSG00000083731,pAgo2
lENSMUSG00000083732,pDazl
lENSMUSG00000083734,pDazl
lENSMUSG00000083736,pAgo2
lENSMUSG00000083737,pAgo2
lENSMUSG00000083738,pAgo2
lENSMUSG00000083745,pAgo2
lENSMUSG00000083749,pIgf2bp3
lENSMUSG00000083749,pLin28a
lENSMUSG00000083750,pAgo2
lENSMUSG00000083753,pDazl
lENSMUSG00000083753,pIgf2bp3
lENSMUSG00000083753,pLin28a
lENSMUSG00000083753,pLin28b
lENSMUSG00000083753,pPum2
lENSMUSG00000083753,pPum2
lENSMUSG00000083753,pRnps1
lENSMUSG00000083757,pAgo2
lENSMUSG00000083767,pAgo2
lENSMUSG00000083771,pAgo2
lENSMUSG00000083773,pLin28b
lENSMUSG00000083774,pAgo2
lENSMUSG00000083776,pLin28a
lENSMUSG00000083777,pAgo2
lENSMUSG00000083784,pLin28a
lENSMUSG00000083784,pRnps1
lENSMUSG00000083789,pAgo2
lENSMUSG00000083789,pLin28a
lENSMUSG00000083789,pLin28b
lENSMUSG00000083793,pAgo2
lENSMUSG00000083794,pLin28b
lENSMUSG00000083796,pAgo2
lENSMUSG00000083798,pAgo2
lENSMUSG00000083801,pLin28a
lENSMUSG00000083804,pIgf2bp3
lENSMUSG00000083804,pLin28a
lENSMUSG00000083804,pLin28b
lENSMUSG00000083804,pPum2
lENSMUSG00000083807,pIgf2bp3
lENSMUSG00000083807,pLin28b
lENSMUSG00000083809,pDazl
lENSMUSG00000083810,pDazl
lENSMUSG00000083811,pAgo2
lENSMUSG00000083812,pIgf2bp3
lENSMUSG00000083812,pLin28a
lENSMUSG00000083812,pLin28b
lENSMUSG00000083813,pAgo2
lENSMUSG00000083813,pSox2
lENSMUSG00000083814,pDazl
lENSMUSG00000083814,pLin28a
lENSMUSG00000083814,pLin28b
lENSMUSG00000083815,pDazl
lENSMUSG00000083815,pLin28a
lENSMUSG00000083816,pIgf2bp3
lENSMUSG00000083816,pLin28b
lENSMUSG00000083817,pAgo2
lENSMUSG00000083820,pAgo2
lENSMUSG00000083821,pTrim71
lENSMUSG00000083828,pIgf2bp3
lENSMUSG00000083829,pAgo2
lENSMUSG00000083830,pAgo2
lENSMUSG00000083830,pLin28a
lENSMUSG00000083832,pAgo2
lENSMUSG00000083832,pDazl
lENSMUSG00000083833,pAgo2
lENSMUSG00000083834,pAgo2
lENSMUSG00000083834,pDazl
lENSMUSG00000083834,pLin28a
lENSMUSG00000083836,pAgo2
lENSMUSG00000083847,pDazl
lENSMUSG00000083847,pIgf2bp3
lENSMUSG00000083847,pLin28a
lENSMUSG00000083848,pAgo2
lENSMUSG00000083849,pAgo2
lENSMUSG00000083854,pAgo2
lENSMUSG00000083854,pLin28b
lENSMUSG00000083856,pAgo2
lENSMUSG00000083863,pAgo2
lENSMUSG00000083863,pIgf2bp3
lENSMUSG00000083863,pLin28b
lENSMUSG00000083863,pYthdf1
lENSMUSG00000083863,pGpm6a
lENSMUSG00000083864,pAgo2
lENSMUSG00000083864,pLin28b
lENSMUSG00000083864,pSox2
lENSMUSG00000083871,pLin28a
lENSMUSG00000083871,pLin28b
lENSMUSG00000083877,pDazl
lENSMUSG00000083877,pLin28a
lENSMUSG00000083877,pLin28b
lENSMUSG00000083879,pAgo2
lENSMUSG00000083880,pHnrnpk
lENSMUSG00000083884,pTrim71
lENSMUSG00000083889,pAgo2
lENSMUSG00000083892,pAgo2
lENSMUSG00000083896,pIgf2bp3
lENSMUSG00000083896,pLin28b
lENSMUSG00000083896,pRnps1
lENSMUSG00000083896,pSmchd1
lENSMUSG00000083897,pAgo2
lENSMUSG00000083897,pDazl
lENSMUSG00000083897,pSrsf1
lENSMUSG00000083898,pAgo2
lENSMUSG00000083898,pDazl
lENSMUSG00000083900,pAgo2
lENSMUSG00000083900,pIgf2bp3
lENSMUSG00000083900,pLin28a
lENSMUSG00000083900,pLin28b
lENSMUSG00000083900,pPum2
lENSMUSG00000083900,pGpm6a
lENSMUSG00000083902,pAgo2
lENSMUSG00000083906,pAgo2
lENSMUSG00000083906,pLin28b
lENSMUSG00000083907,pAgo2
lENSMUSG00000083909,pAgo2
lENSMUSG00000083911,pIgf2bp3
lENSMUSG00000083911,pLin28b
lENSMUSG00000083912,pAgo2
lENSMUSG00000083912,pElavl1
lENSMUSG00000083914,pDdx18
lENSMUSG00000083915,pAgo2
lENSMUSG00000083915,pDazl
lENSMUSG00000083916,pDazl
lENSMUSG00000083920,pAgo2
lENSMUSG00000083921,pDazl
lENSMUSG00000083921,pSrsf1
lENSMUSG00000083922,pLin28b
lENSMUSG00000083926,pDazl
lENSMUSG00000083928,pIgf2bp3
lENSMUSG00000083930,pAgo2
lENSMUSG00000083936,pAgo2
lENSMUSG00000083937,pAgo2
lENSMUSG00000083942,pIgf2bp3
lENSMUSG00000083942,pLin28a
lENSMUSG00000083949,pAgo2
lENSMUSG00000083949,pDazl
lENSMUSG00000083949,pIgf2bp3
lENSMUSG00000083949,pLin28a
lENSMUSG00000083949,pLin28b
lENSMUSG00000083949,pPum2
lENSMUSG00000083950,pLin28b
lENSMUSG00000083951,pAgo2
lENSMUSG00000083956,pIgf2bp3
lENSMUSG00000083957,pDazl
lENSMUSG00000083957,pNova1
lENSMUSG00000083957,pHnrnpl
lENSMUSG00000083958,pLin28b
lENSMUSG00000083963,pDazl
lENSMUSG00000083967,pDazl
lENSMUSG00000083970,pAlkbh1
lENSMUSG00000083970,pAgo2
lENSMUSG00000083970,pCelf6
lENSMUSG00000083970,pCsde1
lENSMUSG00000083970,pIgf2bp3
lENSMUSG00000083970,pLin28a
lENSMUSG00000083970,pSrsf1
lENSMUSG00000083972,pAgo2
lENSMUSG00000083972,pDazl
lENSMUSG00000083981,pAgo2
lENSMUSG00000083981,pIgf2bp3
lENSMUSG00000083981,pLin28a
lENSMUSG00000083981,pLin28b
lENSMUSG00000083983,pAgo2
lENSMUSG00000083983,pDazl
lENSMUSG00000083985,pLin28a
lENSMUSG00000083988,pAgo2
lENSMUSG00000083988,pDazl
lENSMUSG00000083988,pHnrnpl
lENSMUSG00000083989,pAgo2
lENSMUSG00000083994,pAgo2
lENSMUSG00000083994,pElavl1
lENSMUSG00000083995,pAgo2
lENSMUSG00000083997,pDazl
lENSMUSG00000083997,pIgf2bp3
lENSMUSG00000083997,pLin28a
lENSMUSG00000083998,pAgo2
lENSMUSG00000084000,pAgo2
lENSMUSG00000084001,pLin28a
lENSMUSG00000084006,pAgo2
lENSMUSG00000084006,pLin28b
lENSMUSG00000084007,pAgo2
lENSMUSG00000084007,pElavl1
lENSMUSG00000084009,pSrsf1
lENSMUSG00000084009,pYthdc2
lENSMUSG00000084010,pCelf6
lENSMUSG00000084010,pLin28a
lENSMUSG00000084010,pPum2
lENSMUSG00000084010,pSmchd1
lENSMUSG00000084010,pSrsf1
lENSMUSG00000084010,pGpm6a
lENSMUSG00000084011,pDazl
lENSMUSG00000084011,pLin28a
lENSMUSG00000084011,pSox2
lENSMUSG00000084013,pAgo2
lENSMUSG00000084014,pAgo2
lENSMUSG00000084018,pAgo2
lENSMUSG00000084022,pAgo2
lENSMUSG00000084022,pDazl
lENSMUSG00000084022,pLin28a
lENSMUSG00000084022,pLin28b
lENSMUSG00000084026,pAgo2
lENSMUSG00000084027,pLin28b
lENSMUSG00000084027,pPum2
lENSMUSG00000084029,pAgo2
lENSMUSG00000084031,pAgo2
lENSMUSG00000084033,pAgo2
lENSMUSG00000084047,pLin28a
lENSMUSG00000084047,pYthdf1
lENSMUSG00000084056,pIgf2bp3
lENSMUSG00000084056,pLin28a
lENSMUSG00000084056,pLin28b
lENSMUSG00000084067,pAgo2
lENSMUSG00000084067,pSox2
lENSMUSG00000084070,pDazl
lENSMUSG00000084070,pIdh1
lENSMUSG00000084070,pIgf2bp3
lENSMUSG00000084070,pLin28a
lENSMUSG00000084070,pLin28b
lENSMUSG00000084070,pRnps1
lENSMUSG00000084070,pSrsf1
lENSMUSG00000084071,pAgo2
lENSMUSG00000084078,pLin28b
lENSMUSG00000084082,pLin28a
lENSMUSG00000084082,pSox2
lENSMUSG00000084086,pAgo2
lENSMUSG00000084086,pIgf2bp3
lENSMUSG00000084086,pLin28a
lENSMUSG00000084086,pLin28b
lENSMUSG00000084088,pAgo2
lENSMUSG00000084090,pDazl
lENSMUSG00000084090,pLin28a
lENSMUSG00000084090,pLin28b
lENSMUSG00000084092,pDazl
lENSMUSG00000084094,pAgo2
lENSMUSG00000084094,pElavl1
lENSMUSG00000084098,pAgo2
lENSMUSG00000084098,pElavl1
lENSMUSG00000084099,pAgo2
lENSMUSG00000084099,pYthdf1
lENSMUSG00000084102,pAgo2
lENSMUSG00000084104,pAgo2
lENSMUSG00000084104,pLin28b
lENSMUSG00000084104,pPum2
lENSMUSG00000084105,pAgo2
lENSMUSG00000084106,pAgo2
lENSMUSG00000084106,pGpm6a
lENSMUSG00000084107,pDazl
lENSMUSG00000084108,pAgo2
lENSMUSG00000084108,pDazl
lENSMUSG00000084108,pFmr1
lENSMUSG00000084108,pIgf2bp3
lENSMUSG00000084108,pLin28a
lENSMUSG00000084108,pLin28b
lENSMUSG00000084110,pAgo2
lENSMUSG00000084111,pAgo2
lENSMUSG00000084111,pDdx18
lENSMUSG00000084111,pGpm6a
lENSMUSG00000084112,pLin28a
lENSMUSG00000084112,pLin28b
lENSMUSG00000084115,pAgo2
lENSMUSG00000084117,pIgf2bp3
lENSMUSG00000084117,pLin28a
lENSMUSG00000084117,pLin28b
lENSMUSG00000084124,pDazl
lENSMUSG00000084125,pAgo2
lENSMUSG00000084126,pIgf2bp3
lENSMUSG00000084127,pIdh1
lENSMUSG00000084131,pAgo2
lENSMUSG00000084132,pAgo2
lENSMUSG00000084133,pLin28a
lENSMUSG00000084133,pLin28b
lENSMUSG00000084137,pAgo2
lENSMUSG00000084137,pGpm6a
lENSMUSG00000084140,pAgo2
lENSMUSG00000084149,pAgo2
lENSMUSG00000084150,pAicda
lENSMUSG00000084155,pLin28a
lENSMUSG00000084158,pAgo2
lENSMUSG00000084159,pAgo2
lENSMUSG00000084162,pAgo2
lENSMUSG00000084162,pLin28a
lENSMUSG00000084162,pLin28b
lENSMUSG00000084166,pDazl
lENSMUSG00000084166,pLin28a
lENSMUSG00000084172,pIgf2bp3
lENSMUSG00000084173,pAgo2
lENSMUSG00000084173,pRnps1
lENSMUSG00000084177,pAgo2
lENSMUSG00000084177,pDazl
lENSMUSG00000084178,pAgo2
lENSMUSG00000084184,pDazl
lENSMUSG00000084184,pLin28a
lENSMUSG00000084184,pLin28b
lENSMUSG00000084184,pSox2
lENSMUSG00000084189,pIgf2bp3
lENSMUSG00000084189,pLin28a
lENSMUSG00000084189,pLin28b
lENSMUSG00000084190,pAgo2
lENSMUSG00000084192,pLin28b
lENSMUSG00000084193,pAgo2
lENSMUSG00000084195,pAgo2
lENSMUSG00000084195,pDazl
lENSMUSG00000084198,pLin28a
lENSMUSG00000084199,pIgf2bp3
lENSMUSG00000084199,pLin28a
lENSMUSG00000084201,pAgo2
lENSMUSG00000084202,pAgo2
lENSMUSG00000084204,pLin28a
lENSMUSG00000084204,pLin28b
lENSMUSG00000084208,pAgo2
lENSMUSG00000084210,pDazl
lENSMUSG00000084213,pLin28a
lENSMUSG00000084213,pLin28b
lENSMUSG00000084215,pAgo2
lENSMUSG00000084216,pAgo2
lENSMUSG00000084218,pAgo2
lENSMUSG00000084218,pIgf2bp3
lENSMUSG00000084219,pAgo2
lENSMUSG00000084219,pDazl
lENSMUSG00000084219,pLin28a
lENSMUSG00000084222,pIgf2bp3
lENSMUSG00000084228,pDazl
lENSMUSG00000084228,pIgf2bp3
lENSMUSG00000084228,pLin28a
lENSMUSG00000084228,pLin28b
lENSMUSG00000084230,pAgo2
lENSMUSG00000084235,pAgo2
lENSMUSG00000084235,pIgf2bp3
lENSMUSG00000084235,pLin28a
lENSMUSG00000084235,pLin28b
lENSMUSG00000084235,pPum2
lENSMUSG00000084235,pYthdf1
lENSMUSG00000084236,pDazl
lENSMUSG00000084238,pAgo2
lENSMUSG00000084241,pAgo2
lENSMUSG00000084241,pIgf2bp3
lENSMUSG00000084241,pLin28b
lENSMUSG00000084241,pYthdf1
lENSMUSG00000084243,pAgo2
lENSMUSG00000084250,pLin28a
lENSMUSG00000084250,pPum2
lENSMUSG00000084260,pAgo2
lENSMUSG00000084262,pLin28b
lENSMUSG00000084271,pAgo2
lENSMUSG00000084274,pAgo2
lENSMUSG00000084274,pPum2
lENSMUSG00000084283,pIgf2bp3
lENSMUSG00000084283,pLin28a
lENSMUSG00000084283,pLin28b
lENSMUSG00000084284,pDdx18
lENSMUSG00000084286,pAgo2
lENSMUSG00000084286,pIgf2bp3
lENSMUSG00000084286,pLin28a
lENSMUSG00000084286,pLin28b
lENSMUSG00000084286,pPum2
lENSMUSG00000084289,pAgo2
lENSMUSG00000084289,pYthdf1
lENSMUSG00000084289,pGpm6a
lENSMUSG00000084292,pAgo2
lENSMUSG00000084292,pIgf2bp3
lENSMUSG00000084295,pDazl
lENSMUSG00000084295,pNova1
lENSMUSG00000084297,pIgf2bp3
lENSMUSG00000084300,pAgo2
lENSMUSG00000084303,pAgo2
lENSMUSG00000084306,pLin28a
lENSMUSG00000084319,pAgo2
lENSMUSG00000084319,pDdx18
lENSMUSG00000084319,pYthdf1
lENSMUSG00000084319,pHnrnpk
lENSMUSG00000084319,pGpm6a
lENSMUSG00000084320,pDazl
lENSMUSG00000084324,pAgo2
lENSMUSG00000084325,pAgo2
lENSMUSG00000084325,pLin28a
lENSMUSG00000084327,pAgo2
lENSMUSG00000084328,pAgo2
lENSMUSG00000084330,pLin28b
lENSMUSG00000084334,pAgo2
lENSMUSG00000084336,pFmr1
lENSMUSG00000084340,pAgo2
lENSMUSG00000084342,pAgo2
lENSMUSG00000084343,pRnps1
lENSMUSG00000084345,pAgo2
lENSMUSG00000084348,pPum2
lENSMUSG00000084348,pGpm6a
lENSMUSG00000084349,pAgo2
lENSMUSG00000084349,pDdx18
lENSMUSG00000084350,pAgo2
lENSMUSG00000084350,pIgf2bp3
lENSMUSG00000084352,pIgf2bp3
lENSMUSG00000084352,pLin28a
lENSMUSG00000084352,pLin28b
lENSMUSG00000084353,pAgo2
lENSMUSG00000084363,pRnps1
lENSMUSG00000084369,pDazl
lENSMUSG00000084370,pAgo2
lENSMUSG00000084370,pPum2
lENSMUSG00000084370,pGpm6a
lENSMUSG00000084378,pAgo2
lENSMUSG00000084386,pAgo2
lENSMUSG00000084393,pAgo2
lENSMUSG00000084394,pDazl
lENSMUSG00000084400,pDazl
lENSMUSG00000084400,pLin28a
lENSMUSG00000084400,pLin28b
lENSMUSG00000084403,pAgo2
lENSMUSG00000084404,pAgo2
lENSMUSG00000084407,pAgo2
lENSMUSG00000084407,pLin28a
lENSMUSG00000084408,pAgo2
lENSMUSG00000084416,pAgo2
lENSMUSG00000084416,pDdx18
lENSMUSG00000084416,pGpm6a
lENSMUSG00000084754,pIgf2bp3
lENSMUSG00000084756,pDazl
lENSMUSG00000084757,pAgo2
lENSMUSG00000084757,pDazl
lENSMUSG00000084757,pFmr1
lENSMUSG00000084757,pIdh1
lENSMUSG00000084757,pIgf2bp3
lENSMUSG00000084757,pLin28a
lENSMUSG00000084757,pLin28b
lENSMUSG00000084757,pPum2
lENSMUSG00000084757,pPum2
lENSMUSG00000084757,pSox2
lENSMUSG00000084757,pSfpq
lENSMUSG00000084757,pSrsf1
lENSMUSG00000084757,pTet2
lENSMUSG00000084757,pYthdc2
lENSMUSG00000084758,pAgo2
lENSMUSG00000084760,pLin28b
lENSMUSG00000084761,pAgo2
lENSMUSG00000084761,pNova1
lENSMUSG00000084761,pGpm6a
lENSMUSG00000084771,pAgo2
lENSMUSG00000084771,pDazl
lENSMUSG00000084771,pElavl1
lENSMUSG00000084771,pIgf2bp3
lENSMUSG00000084771,pLin28a
lENSMUSG00000084771,pLin28b
lENSMUSG00000084771,pNova1
lENSMUSG00000084771,pPum2
lENSMUSG00000084771,pTrim71
lENSMUSG00000084771,pGpm6a
lENSMUSG00000084772,pDazl
lENSMUSG00000084772,pFmr1
lENSMUSG00000084772,pIgf2bp3
lENSMUSG00000084772,pLin28a
lENSMUSG00000084772,pLin28b
lENSMUSG00000084776,pDazl
lENSMUSG00000084776,pLin28a
lENSMUSG00000084776,pSrsf1
lENSMUSG00000084780,pAgo2
lENSMUSG00000084780,pDazl
lENSMUSG00000084780,pLin28b
lENSMUSG00000084780,pPum2
lENSMUSG00000084781,pAgo2
lENSMUSG00000084781,pDazl
lENSMUSG00000084781,pIgf2bp3
lENSMUSG00000084781,pLin28a
lENSMUSG00000084781,pLin28b
lENSMUSG00000084781,pYthdc2
lENSMUSG00000084781,pGpm6a
lENSMUSG00000084782,pAgo2
lENSMUSG00000084782,pLin28b
lENSMUSG00000084782,pPum2
lENSMUSG00000084783,pAgo2
lENSMUSG00000084783,pDazl
lENSMUSG00000084783,pIgf2bp3
lENSMUSG00000084783,pLin28a
