lncRNA_id,identifier,gene_name,gene_id
lNONHSAG035804,NONHSAG035804,LINC00903,NONHSAG035804
lNONHSAG035805,NONHSAG035805,RN7SL582P,NONHSAG035805
lNONHSAG035806,NONHSAG035806,TUSC7,NONHSAG035806
lNONHSAG035807,NONHSAG035807,LINC00901,NONHSAG035807
lNONHSAG035808,NONHSAG035808,PTMAP8,NONHSAG035808
lNONHSAG035809,NONHSAG035809,NONHSAG035809,NONHSAG035809
lNONHSAG035810,NONHSAG035810,NONHSAG035810,NONHSAG035810
lNONHSAG035811,NONHSAG035811,NONHSAG035811,NONHSAG035811
lNONHSAG035812,NONHSAG035812,NONHSAG035812,NONHSAG035812
lNONHSAG035813,NONHSAG035813,NONHSAG035813,NONHSAG035813
lNONHSAG035814,NONHSAG035814,NONHSAG035814,NONHSAG035814
lNONHSAG035815,NONHSAG035815,NONHSAG035815,NONHSAG035815
lNONHSAG035816,NONHSAG035816,NONHSAG035816,NONHSAG035816
lNONHSAG035817,NONHSAG035817,NONHSAG035817,NONHSAG035817
lNONHSAG035818,NONHSAG035818,RP11-384F7.2,NONHSAG035818
lNONHSAG035819,NONHSAG035819,RP11-768G7.2,NONHSAG035819
lNONHSAG035820,NONHSAG035820,NONHSAG035820,NONHSAG035820
lNONHSAG035821,NONHSAG035821,NONHSAG035821,NONHSAG035821
lNONHSAG035822,NONHSAG035822,NONHSAG035822,NONHSAG035822
lNONHSAG035823,NONHSAG035823,NONHSAG035823,NONHSAG035823
lNONHSAG035824,NONHSAG035824,NONHSAG035824,NONHSAG035824
lNONHSAG035825,NONHSAG035825,RP11-768G7.3,NONHSAG035825
lNONHSAG035826,NONHSAG035826,NONHSAG035826,NONHSAG035826
lNONHSAG035827,NONHSAG035827,NONHSAG035827,NONHSAG035827
lNONHSAG035828,NONHSAG035828,NONHSAG035828,NONHSAG035828
lNONHSAG035829,NONHSAG035829,NONHSAG035829,NONHSAG035829
lNONHSAG035830,NONHSAG035830,NONHSAG035830,NONHSAG035830
lNONHSAG035831,NONHSAG035831,NONHSAG035831,NONHSAG035831
lNONHSAG035832,NONHSAG035832,NONHSAG035832,NONHSAG035832
lNONHSAG035833,NONHSAG035833,RP11-384F7.1,NONHSAG035833
lNONHSAG035834,NONHSAG035834,NONHSAG035834,NONHSAG035834
lNONHSAG035835,NONHSAG035835,NONHSAG035835,NONHSAG035835
lNONHSAG035836,NONHSAG035836,IGSF11-AS1,NONHSAG035836
lNONHSAG035838,NONHSAG035838,B4GALT4-AS1,NONHSAG035838
lNONHSAG035840,NONHSAG035840,RPS26P21,NONHSAG035840
lNONHSAG035841,NONHSAG035841,ARHGAP31-AS1,NONHSAG035841
lNONHSAG035842,NONHSAG035842,NONHSAG035842,NONHSAG035842
lNONHSAG035847,NONHSAG035847,NONHSAG035847,NONHSAG035847
lNONHSAG035851,NONHSAG035851,NONHSAG035851,NONHSAG035851
lNONHSAG035852,NONHSAG035852,NONHSAG035852,NONHSAG035852
lNONHSAG035854,NONHSAG035854,NONHSAG035854,NONHSAG035854
lNONHSAG035855,NONHSAG035855,RP11-169N13.4,NONHSAG035855
lNONHSAG035857,NONHSAG035857,GSK3B,NONHSAG035857
lNONHSAG035858,NONHSAG035858,RP11-767L7.1,NONHSAG035858
lNONHSAG035859,NONHSAG035859,RP11-767L7.2,NONHSAG035859
lNONHSAG035860,NONHSAG035860,RP11-18H7.1,NONHSAG035860
lNONHSAG035862,NONHSAG035862,NONHSAG035862,NONHSAG035862
lNONHSAG035863,NONHSAG035863,RN7SL397P,NONHSAG035863
lNONHSAG035865,NONHSAG035865,NONHSAG035865,NONHSAG035865
lNONHSAG035866,NONHSAG035866,NONHSAG035866,NONHSAG035866
lNONHSAG035867,NONHSAG035867,NONHSAG035867,NONHSAG035867
lNONHSAG035868,NONHSAG035868,RP11-174O3.4,NONHSAG035868
lNONHSAG035873,NONHSAG035873,NONHSAG035873,NONHSAG035873
lNONHSAG035877,NONHSAG035877,RP11-567P17.1,NONHSAG035877
lNONHSAG035878,NONHSAG035878,RP11-500K19.1,NONHSAG035878
lNONHSAG035879,NONHSAG035879,NONHSAG035879,NONHSAG035879
lNONHSAG035880,NONHSAG035880,RP11-500K19.2,NONHSAG035880
lNONHSAG035881,NONHSAG035881,RP11-678L1.1,NONHSAG035881
lNONHSAG035882,NONHSAG035882,RP11-10G15.4,NONHSAG035882
lNONHSAG035885,NONHSAG035885,HCLS1,NONHSAG035885
lNONHSAG035886,NONHSAG035886,NONHSAG035886,NONHSAG035886
lNONHSAG035890,NONHSAG035890,NONHSAG035890,NONHSAG035890
lNONHSAG035892,NONHSAG035892,HNRNPA1P23,NONHSAG035892
lNONHSAG035895,NONHSAG035895,NONHSAG035895,NONHSAG035895
lNONHSAG035896,NONHSAG035896,NONHSAG035896,NONHSAG035896
lNONHSAG035897,NONHSAG035897,RP11-592P9.1,NONHSAG035897
lNONHSAG035898,NONHSAG035898,RPI002_003950,NONHSAG035898
lNONHSAG035902,NONHSAG035902,NONHSAG035902,NONHSAG035902
lNONHSAG035903,NONHSAG035903,LOC100129550;LINC02035,NONHSAG035903
lNONHSAG035905,NONHSAG035905,NONHSAG035905,NONHSAG035905
lNONHSAG035907,NONHSAG035907,NONHSAG035907,NONHSAG035907
lNONHSAG035909,NONHSAG035909,NONHSAG035909,NONHSAG035909
lNONHSAG035911,NONHSAG035911,NONHSAG035911,NONHSAG035911
lNONHSAG035914,NONHSAG035914,NONHSAG035914;MYLK-AS1,NONHSAG035914
lNONHSAG035915,NONHSAG035915,NONHSAG035915,NONHSAG035915
lNONHSAG035916,NONHSAG035916,MYLK,NONHSAG035916
lNONHSAG035919,NONHSAG035919,MYLK-AS2,NONHSAG035919
lNONHSAG035921,NONHSAG035921,NONHSAG035921,NONHSAG035921
lNONHSAG035922,NONHSAG035922,NONHSAG035922,NONHSAG035922
lNONHSAG035923,NONHSAG035923,NONHSAG035923,NONHSAG035923
lNONHSAG035925,NONHSAG035925,KALRN,NONHSAG035925
lNONHSAG035926,NONHSAG035926,NONHSAG035926,NONHSAG035926
lNONHSAG035927,NONHSAG035927,RP11-71H17.7,NONHSAG035927
lNONHSAG035929,NONHSAG035929,ITGB5,NONHSAG035929
lNONHSAG035930,NONHSAG035930,ITGB5-AS1,NONHSAG035930
lNONHSAG035931,NONHSAG035931,NONHSAG035931,NONHSAG035931
lNONHSAG035932,NONHSAG035932,ENO1P3,NONHSAG035932
lNONHSAG035938,NONHSAG035938,NONHSAG035938,NONHSAG035938
lNONHSAG035941,NONHSAG035941,NONHSAG035941,NONHSAG035941
lNONHSAG035942,NONHSAG035942,NONHSAG035942,NONHSAG035942
lNONHSAG035943,NONHSAG035943,DUTP1,NONHSAG035943
lNONHSAG035944,NONHSAG035944,RP11-775J23.2,NONHSAG035944
lNONHSAG035946,NONHSAG035946,NONHSAG035946,NONHSAG035946
lNONHSAG035947,NONHSAG035947,NONHSAG035947,NONHSAG035947
lNONHSAG035948,NONHSAG035948,GS1-388B5.2,NONHSAG035948
lNONHSAG035951,NONHSAG035951,NONHSAG035951,NONHSAG035951
lNONHSAG035954,NONHSAG035954,RP11-379B18.5,NONHSAG035954
lNONHSAG035956,NONHSAG035956,NONHSAG035956,NONHSAG035956
lNONHSAG035957,NONHSAG035957,FAM86JP,NONHSAG035957
lNONHSAG035958,NONHSAG035958,RP11-666A20.3,NONHSAG035958
lNONHSAG035961,NONHSAG035961,RP11-158I23.1,NONHSAG035961
lNONHSAG035962,NONHSAG035962,RP11-124N2.1,NONHSAG035962
lNONHSAG035963,NONHSAG035963,ALDH1L1-AS1,NONHSAG035963
lNONHSAG035965,NONHSAG035965,ALDH1L1-AS2,NONHSAG035965
lNONHSAG035966,NONHSAG035966,NONHSAG035966,NONHSAG035966
lNONHSAG035967,NONHSAG035967,NONHSAG035967,NONHSAG035967
lNONHSAG035969,NONHSAG035969,NONHSAG035969,NONHSAG035969
lNONHSAG035970,NONHSAG035970,RP11-71E19.1,NONHSAG035970
lNONHSAG035971,NONHSAG035971,RP11-71E19.2,NONHSAG035971
lNONHSAG035972,NONHSAG035972,NONHSAG035972,NONHSAG035972
lNONHSAG035976,NONHSAG035976,RP11-71E19.5,NONHSAG035976
lNONHSAG035982,NONHSAG035982,NONHSAG035982,NONHSAG035982
lNONHSAG035983,NONHSAG035983,RP11-390G14.1,NONHSAG035983
lNONHSAG035984,NONHSAG035984,NUP210P1,NONHSAG035984
lNONHSAG035985,NONHSAG035985,RP11-605F14.2,NONHSAG035985
lNONHSAG035986,NONHSAG035986,NONHSAG035986,NONHSAG035986
lNONHSAG035987,NONHSAG035987,RCC2P4,NONHSAG035987
lNONHSAG035990,NONHSAG035990,NONHSAG035990,NONHSAG035990
lNONHSAG035993,NONHSAG035993,RP11-88I21.1,NONHSAG035993
lNONHSAG035994,NONHSAG035994,RP11-88I21.2;LINC02016,NONHSAG035994
lNONHSAG035995,NONHSAG035995,RP11-59J16.1;LINC01471,NONHSAG035995
lNONHSAG035996,NONHSAG035996,RP11-59J16.2,NONHSAG035996
lNONHSAG035997,NONHSAG035997,NONHSAG035997,NONHSAG035997
lNONHSAG035998,NONHSAG035998,NONHSAG035998,NONHSAG035998
lNONHSAG036000,NONHSAG036000,NONHSAG036000,NONHSAG036000
lNONHSAG036003,NONHSAG036003,NONHSAG036003,NONHSAG036003
lNONHSAG036006,NONHSAG036006,NONHSAG036006,NONHSAG036006
lNONHSAG036007,NONHSAG036007,NONHSAG036007,NONHSAG036007
lNONHSAG036008,NONHSAG036008,NONHSAG036008,NONHSAG036008
lNONHSAG036009,NONHSAG036009,NONHSAG036009,NONHSAG036009
lNONHSAG036010,NONHSAG036010,NONHSAG036010,NONHSAG036010
lNONHSAG036012,NONHSAG036012,NONHSAG036012,NONHSAG036012
lNONHSAG036013,NONHSAG036013,RUVBL1-AS1,NONHSAG036013
lNONHSAG036014,NONHSAG036014,RUVBL1,NONHSAG036014
lNONHSAG036015,NONHSAG036015,DNAJB8-AS1,NONHSAG036015
lNONHSAG036017,NONHSAG036017,NONHSAG036017,NONHSAG036017
lNONHSAG036020,NONHSAG036020,POU5F1P6,NONHSAG036020
lNONHSAG036021,NONHSAG036021,NONHSAG036021,NONHSAG036021
lNONHSAG036024,NONHSAG036024,RAB7A,NONHSAG036024
lNONHSAG036025,NONHSAG036025,RN7SL698P,NONHSAG036025
lNONHSAG036026,NONHSAG036026,RPS15AP16,NONHSAG036026
lNONHSAG036028,NONHSAG036028,MARK2P6,NONHSAG036028
lNONHSAG036029,NONHSAG036029,RP11-723O4.9,NONHSAG036029
lNONHSAG036030,NONHSAG036030,RP11-723O4.3,NONHSAG036030
lNONHSAG036032,NONHSAG036032,NONHSAG036032,NONHSAG036032
lNONHSAG036035,NONHSAG036035,NONHSAG036035,NONHSAG036035
lNONHSAG036036,NONHSAG036036,NONHSAG036036,NONHSAG036036
lNONHSAG036039,NONHSAG036039,NONHSAG036036,NONHSAG036039
lNONHSAG036040,NONHSAG036040,CNBP,NONHSAG036040
lNONHSAG036041,NONHSAG036041,NONHSAG036041,NONHSAG036041
lNONHSAG036042,NONHSAG036042,RPS27P12,NONHSAG036042
lNONHSAG036043,NONHSAG036043,NONHSAG036043,NONHSAG036043
lNONHSAG036044,NONHSAG036044,NONHSAG036044,NONHSAG036045;NONHSAG036044
lNONHSAG036047,NONHSAG036047,H1FX-AS1,NONHSAG036047
lNONHSAG036048,NONHSAG036048,RP13-685P2.8,NONHSAG036048
lNONHSAG036050,NONHSAG036050,NONHSAG036050,NONHSAG036050
lNONHSAG036051,NONHSAG036051,RP11-529F4.1,NONHSAG036051
lNONHSAG036052,NONHSAG036052,RPL32P3,NONHSAG036052
lNONHSAG036053,NONHSAG036053,NONHSAG036053,NONHSAG036053
lNONHSAG036054,NONHSAG036054,MBD4,NONHSAG036054
lNONHSAG036057,NONHSAG036057,NONHSAG036057,NONHSAG036057
lNONHSAG036059,NONHSAG036059,NONHSAG036059,NONHSAG036059
lNONHSAG036060,NONHSAG036060,PLXND1,NONHSAG036060
lNONHSAG036063,NONHSAG036063,RN7SL752P,NONHSAG036063
lNONHSAG036065,NONHSAG036065,NONHSAG036065,NONHSAG036065
lNONHSAG036066,NONHSAG036066,TMCC1,NONHSAG036066
lNONHSAG036067,NONHSAG036067,AC083799.1,NONHSAG036067
lNONHSAG036068,NONHSAG036068,AL449209.1;TMCC1-AS1,NONHSAG036068
lNONHSAG036069,NONHSAG036069,RP11-93K22.6,NONHSAG036069
lNONHSAG036071,NONHSAG036071,ALG1L2,NONHSAG036071
lNONHSAG036072,NONHSAG036072,RP11-93K22.13,NONHSAG036072
lNONHSAG036073,NONHSAG036073,FAM86HP,NONHSAG036073
lNONHSAG036074,NONHSAG036074,RP11-77P16.4,NONHSAG036074
lNONHSAG036075,NONHSAG036075,NONHSAG036075,NONHSAG036075
lNONHSAG036078,NONHSAG036078,COL6A4P2,NONHSAG036078
lNONHSAG036079,NONHSAG036079,NONHSAG036079,NONHSAG036079
lNONHSAG036082,NONHSAG036082,NONHSAG036082,NONHSAG036082
lNONHSAG036083,NONHSAG036083,NONHSAG036083,NONHSAG036083
lNONHSAG036084,NONHSAG036084,RN7SKP212,NONHSAG036084
lNONHSAG036086,NONHSAG036086,RP11-39E3.3,NONHSAG036086
lNONHSAG036087,NONHSAG036087,RP11-39E3.4,NONHSAG036087
lNONHSAG036088,NONHSAG036088,RP11-39E3.5,NONHSAG036088
lNONHSAG036094,NONHSAG036094,NONHSAG036094,NONHSAG036094
lNONHSAG036095,NONHSAG036095,NONHSAG036095,NONHSAG036095
lNONHSAG036096,NONHSAG036096,NONHSAG036096,NONHSAG036096
lNONHSAG036097,NONHSAG036097,NONHSAG036097,NONHSAG036097
lNONHSAG036098,NONHSAG036098,RP11-517B11.7,NONHSAG036098
lNONHSAG036099,NONHSAG036099,MRPL3,NONHSAG036099
lNONHSAG036100,NONHSAG036100,NONHSAG036100,NONHSAG036100
lNONHSAG036107,NONHSAG036107,RP11-65E22.2,NONHSAG036107
lNONHSAG036109,NONHSAG036109,ACAD11,NONHSAG036109
lNONHSAG036110,NONHSAG036110,HSPA8P19,NONHSAG036110
lNONHSAG036115,NONHSAG036115,NPHP3-AS1,NONHSAG036115
lNONHSAG036117,NONHSAG036117,RP11-469L4.1,NONHSAG036117
lNONHSAG036119,NONHSAG036119,RP11-402L6.1;TMEM108-AS1,NONHSAG036119
lNONHSAG036120,NONHSAG036120,NONHSAG036120,NONHSAG036120
lNONHSAG036122,NONHSAG036122,RP11-503I22.2,NONHSAG036122
lNONHSAG036125,NONHSAG036125,RP11-91K8.4,NONHSAG036125
lNONHSAG036127,NONHSAG036127,RPI002_007101,NONHSAG036127
lNONHSAG036130,NONHSAG036130,NONHSAG036130,NONHSAG036130
lNONHSAG036131,NONHSAG036131,TFP1,NONHSAG036131
lNONHSAG036134,NONHSAG036134,RP11-404G16.2,NONHSAG036134
lNONHSAG036136,NONHSAG036136,NONHSAG036136,NONHSAG036136
lNONHSAG036138,NONHSAG036138,RP11-202A13.1,NONHSAG036138
lNONHSAG036141,NONHSAG036141,NONHSAG036141,NONHSAG036141
lNONHSAG036142,NONHSAG036142,HMGB3P14,NONHSAG036142
lNONHSAG036143,NONHSAG036143,RYK,NONHSAG036143
lNONHSAG036145,NONHSAG036145,RP11-200A1.1,NONHSAG036145
lNONHSAG036146,NONHSAG036146,NONHSAG036146,NONHSAG036146
lNONHSAG036147,NONHSAG036147,RP11-375I20.6,NONHSAG036147
lNONHSAG036148,NONHSAG036148,RPL39P5,NONHSAG036148
lNONHSAG036153,NONHSAG036153,RP11-445J14.1,NONHSAG036153
lNONHSAG036155,NONHSAG036155,NONHSAG036155,NONHSAG036155
lNONHSAG036157,NONHSAG036157,NONHSAG036157,NONHSAG036157
lNONHSAG036158,NONHSAG036158,NONHSAG036158,NONHSAG036158
lNONHSAG036159,NONHSAG036159,NONHSAG036159,NONHSAG036159
lNONHSAG036160,NONHSAG036160,NONHSAG036160,NONHSAG036160
lNONHSAG036161,NONHSAG036161,RP11-657O9.1,NONHSAG036161
lNONHSAG036162,NONHSAG036162,NONHSAG036162,NONHSAG036162
lNONHSAG036164,NONHSAG036164,RP11-305O4.1,NONHSAG036164
lNONHSAG036165,NONHSAG036165,RP11-305O4.2,NONHSAG036165
lNONHSAG036166,NONHSAG036166,TDGF1P6,NONHSAG036166
lNONHSAG036167,NONHSAG036167,NONHSAG036167,NONHSAG036167
lNONHSAG036168,NONHSAG036168,HMGN1P10,NONHSAG036168
lNONHSAG036169,NONHSAG036169,RP11-102M11.1,NONHSAG036169
lNONHSAG036170,NONHSAG036170,RP11-102M11.2,NONHSAG036170
lNONHSAG036175,NONHSAG036175,RP11-85F14.5,NONHSAG036175
lNONHSAG036177,NONHSAG036177,IL20RB-AS1,NONHSAG036177
lNONHSAG036179,NONHSAG036179,NONHSAG036179,NONHSAG036179
lNONHSAG036181,NONHSAG036181,NONHSAG036181,NONHSAG036181
lNONHSAG036182,NONHSAG036182,RP11-575C1.1,NONHSAG036182
lNONHSAG036184,NONHSAG036184,RP11-2A4.3;LINC01210,NONHSAG036184
lNONHSAG036185,NONHSAG036185,RP11-2A4.4,NONHSAG036185
lNONHSAG036186,NONHSAG036186,NONHSAG036186,NONHSAG036186
lNONHSAG036187,NONHSAG036187,NONHSAG036187,NONHSAG036187
lNONHSAG036191,NONHSAG036191,NONHSAG036191,NONHSAG036191
lNONHSAG036196,NONHSAG036196,NONHSAG036196,NONHSAG036196
lNONHSAG036200,NONHSAG036200,NONHSAG036200,NONHSAG036200
lNONHSAG036202,NONHSAG036202,RP11-117F22.1,NONHSAG036202
lNONHSAG036203,NONHSAG036203,EEF1A1P25,NONHSAG036203
lNONHSAG036205,NONHSAG036205,RP11-548O1.3;LINC01391,NONHSAG036205
lNONHSAG036207,NONHSAG036207,BPESC1,NONHSAG036207
lNONHSAG036208,NONHSAG036208,PISRT1,NONHSAG036208
lNONHSAG036210,NONHSAG036210,COPB2,NONHSAG036210
lNONHSAG036212,NONHSAG036212,RP11-319G6.1,NONHSAG036212
lNONHSAG036213,NONHSAG036213,RP11-319G6.3,NONHSAG036213
lNONHSAG036216,NONHSAG036216,RN7SKP124,NONHSAG036216
lNONHSAG036217,NONHSAG036217,NONHSAG036217,NONHSAG036217
lNONHSAG036218,NONHSAG036218,RN7SL724P,NONHSAG036218
lNONHSAG036220,NONHSAG036220,RP11-442N1.2,NONHSAG036220
lNONHSAG036222,NONHSAG036222,RP11-166D18.1,NONHSAG036222
lNONHSAG036224,NONHSAG036224,RP11-68L1.2,NONHSAG036224
lNONHSAG036225,NONHSAG036225,RP11-68L1.1,NONHSAG036225
lNONHSAG036226,NONHSAG036226,RP11-13L2.2,NONHSAG036226
lNONHSAG036227,NONHSAG036227,NONHSAG036227,NONHSAG036227
lNONHSAG036232,NONHSAG036232,RP11-231L11.3,NONHSAG036232
lNONHSAG036234,NONHSAG036234,RP11-231L11.1,NONHSAG036234
lNONHSAG036235,NONHSAG036235,NONHSAG036235,NONHSAG036235
lNONHSAG036238,NONHSAG036238,RP11-764I5.1,NONHSAG036238
lNONHSAG036239,NONHSAG036239,RP11-438D8.2,NONHSAG036239
lNONHSAG036241,NONHSAG036241,RP11-789L4.1,NONHSAG036241
lNONHSAG036242,NONHSAG036242,NONHSAG036242,NONHSAG036242
lNONHSAG036245,NONHSAG036245,RASA2-IT1,NONHSAG036245
lNONHSAG036247,NONHSAG036247,YWHAQP6,NONHSAG036247
lNONHSAG036248,NONHSAG036248,YWHAQP6,NONHSAG036248
lNONHSAG036251,NONHSAG036251,NONHSAG036251,NONHSAG036251
lNONHSAG036252,NONHSAG036252,NONHSAG036252,NONHSAG036252
lNONHSAG036255,NONHSAG036255,ATP1B3-AS1,NONHSAG036255
lNONHSAG036256,NONHSAG036256,NONHSAG036256,NONHSAG036256
lNONHSAG036257,NONHSAG036257,RP11-271K21.11,NONHSAG036257
lNONHSAG036258,NONHSAG036258,TFDP2,NONHSAG036258
lNONHSAG036263,NONHSAG036263,RP11-383G6.3,NONHSAG036263
lNONHSAG036266,NONHSAG036266,RP11-427D1.1,NONHSAG036266
lNONHSAG036267,NONHSAG036267,PLS1-AS1,NONHSAG036267
lNONHSAG036268,NONHSAG036268,RN7SKP25,NONHSAG036268
lNONHSAG036270,NONHSAG036270,PCOLCE2,NONHSAG036270
lNONHSAG036272,NONHSAG036272,RP11-372E1.4,NONHSAG036272
lNONHSAG036273,NONHSAG036273,RP11-372E1.6;PAQR9-AS1,NONHSAG036273
lNONHSAG036274,NONHSAG036274,RP11-91G21.1,NONHSAG036274
lNONHSAG036275,NONHSAG036275,U2SURP,NONHSAG036275
lNONHSAG036280,NONHSAG036280,RP11-80H8.4,NONHSAG036280
lNONHSAG036281,NONHSAG036281,RP13-635I23.3,NONHSAG036281
lNONHSAG036282,NONHSAG036282,SLC9A9-AS1,NONHSAG036282
lNONHSAG036284,NONHSAG036284,GAPDHP47,NONHSAG036284
lNONHSAG036286,NONHSAG036286,NONHSAG036286,NONHSAG036286
lNONHSAG036288,NONHSAG036288,C3orf58,NONHSAG036288
lNONHSAG036289,NONHSAG036289,NONHSAG036289,NONHSAG036289
lNONHSAG036290,NONHSAG036290,NONHSAG036290,NONHSAG036290
lNONHSAG036291,NONHSAG036291,RPI002_002547,NONHSAG036291
lNONHSAG036292,NONHSAG036292,RP11-622L21.1,NONHSAG036292
lNONHSAG036295,NONHSAG036295,RP11-88H10.2,NONHSAG036295
lNONHSAG036296,NONHSAG036296,RP11-88H10.3,NONHSAG036296
lNONHSAG036297,NONHSAG036297,NONHSAG036297,NONHSAG036297
lNONHSAG036298,NONHSAG036298,NONHSAG036298,NONHSAG036298
lNONHSAG036299,NONHSAG036299,RP11-274H2.5,NONHSAG036299
lNONHSAG036300,NONHSAG036300,RP11-274H2.2,NONHSAG036300
lNONHSAG036303,NONHSAG036303,NONHSAG036303,NONHSAG036303
lNONHSAG036306,NONHSAG036306,RP11-758I14.2,NONHSAG036306
lNONHSAG036307,NONHSAG036307,RP11-758I14.3,NONHSAG036307
lNONHSAG036309,NONHSAG036309,NONHSAG036309,NONHSAG036309
lNONHSAG036310,NONHSAG036310,PLSCR1,NONHSAG036310
lNONHSAG036313,NONHSAG036313,RP11-649A16.1,NONHSAG036313
lNONHSAG036314,NONHSAG036314,RP11-232M24.1,NONHSAG036314
lNONHSAG036316,NONHSAG036316,RPL21P71,NONHSAG036316
lNONHSAG036319,NONHSAG036319,ZIC1,NONHSAG036319
lNONHSAG036321,NONHSAG036321,NONHSAG036321,NONHSAG036321
lNONHSAG036322,NONHSAG036322,NONHSAG036322,NONHSAG036322
lNONHSAG036324,NONHSAG036324,RP11-78O22.1,NONHSAG036324
lNONHSAG036325,NONHSAG036325,RP11-71N10.1,NONHSAG036325
lNONHSAG036326,NONHSAG036326,NONHSAG036326,NONHSAG036326
lNONHSAG036327,NONHSAG036327,RP11-639B1.1,NONHSAG036327
lNONHSAG036328,NONHSAG036328,RP11-639B1.1;RP11-501O2.1,NONHSAG036328
lNONHSAG036329,NONHSAG036329,RP11-501O2.3,NONHSAG036329
lNONHSAG036330,NONHSAG036330,RP11-501O2.4,NONHSAG036330
lNONHSAG036331,NONHSAG036331,RP11-501O2.5,NONHSAG036331
lNONHSAG036332,NONHSAG036332,RPI002_003810,NONHSAG036332
lNONHSAG036336,NONHSAG036336,AGTR1;RP11-680B3.2,NONHSAG036336
lNONHSAG036338,NONHSAG036338,NONHSAG036338,NONHSAG036338
lNONHSAG036340,NONHSAG036340,HLTF,NONHSAG036340
lNONHSAG036343,NONHSAG036343,HLTF-AS1,NONHSAG036343
lNONHSAG036350,NONHSAG036350,NONHSAG036350,NONHSAG036350
lNONHSAG036351,NONHSAG036351,CPHL1P,NONHSAG036351
lNONHSAG036352,NONHSAG036352,CPHL1P,NONHSAG036352
lNONHSAG036353,NONHSAG036353,RP11-206M11.7,NONHSAG036353
lNONHSAG036356,NONHSAG036356,TM4SF1-AS1,NONHSAG036356
lNONHSAG036357,NONHSAG036357,RP11-278L15.2,NONHSAG036357
lNONHSAG036358,NONHSAG036358,RPI002_005424,NONHSAG036358
lNONHSAG036360,NONHSAG036360,RP11-278L15.4,NONHSAG036360
lNONHSAG036361,NONHSAG036361,WWTR1-IT1,NONHSAG036361
lNONHSAG036362,NONHSAG036362,WWTR1-AS1,NONHSAG036362
lNONHSAG036368,NONHSAG036368,NONHSAG036368,NONHSAG036368
lNONHSAG036369,NONHSAG036369,NONHSAG036369,NONHSAG036369
lNONHSAG036370,NONHSAG036370,RP11-651P23.5,NONHSAG036370
lNONHSAG036371,NONHSAG036371,NONHSAG036371,NONHSAG036371
lNONHSAG036372,NONHSAG036372,RP11-167H9.4,NONHSAG036372
lNONHSAG036374,NONHSAG036374,snoU13,NONHSAG036374
lNONHSAG036375,NONHSAG036375,RP11-167H9.5,NONHSAG036375
lNONHSAG036376,NONHSAG036376,LINC01213,NONHSAG036376
lNONHSAG036378,NONHSAG036378,RP11-483E7.1;LINC01214,NONHSAG036378
lNONHSAG036379,NONHSAG036379,NONHSAG036379,NONHSAG036379
lNONHSAG036380,NONHSAG036380,NONHSAG036380,NONHSAG036380
lNONHSAG036383,NONHSAG036383,RP11-145F16.2,NONHSAG036383
lNONHSAG036387,NONHSAG036387,EIF2A,NONHSAG036387
lNONHSAG036388,NONHSAG036388,RP11-392O18.2,NONHSAG036388
lNONHSAG036390,NONHSAG036390,RP11-103G8.2;ERICH6-AS1,NONHSAG036390
lNONHSAG036391,NONHSAG036391,NONHSAG036391,NONHSAG036391
lNONHSAG036394,NONHSAG036394,CLRN1-AS1,NONHSAG036394
lNONHSAG036395,NONHSAG036395,RP11-166N6.2,NONHSAG036395
lNONHSAG036397,NONHSAG036397,NONHSAG036397,NONHSAG036397
lNONHSAG036398,NONHSAG036398,SETP11,NONHSAG036398
lNONHSAG036401,NONHSAG036401,NONHSAG036401,NONHSAG036401
lNONHSAG036403,NONHSAG036403,NONHSAG036403;AADACL2-AS1,NONHSAG036403
lNONHSAG036404,NONHSAG036404,RP11-454C18.1,NONHSAG036404
lNONHSAG036406,NONHSAG036406,RP11-64D22.1,NONHSAG036406
lNONHSAG036407,NONHSAG036407,RP11-64D22.2,NONHSAG036407
lNONHSAG036408,NONHSAG036408,RP11-64D22.5,NONHSAG036408
lNONHSAG036409,NONHSAG036409,NONHSAG036409,NONHSAG036409
lNONHSAG036411,NONHSAG036411,MBNL1,NONHSAG036411
lNONHSAG036412,NONHSAG036412,NONHSAG036412;MBNL1-AS1,NONHSAG036412
lNONHSAG036413,NONHSAG036413,NONHSAG036413,NONHSAG036413
lNONHSAG036414,NONHSAG036414,MBNL1,NONHSAG036414
lNONHSAG036415,NONHSAG036415,RP11-362A9.3,NONHSAG036415
lNONHSAG036417,NONHSAG036417,NONHSAG036417,NONHSAG036417
lNONHSAG036418,NONHSAG036418,RPI002_005070,NONHSAG036418
lNONHSAG036420,NONHSAG036420,RP11-788A4.1,NONHSAG036420
lNONHSAG036421,NONHSAG036421,NONHSAG036421,NONHSAG036421
lNONHSAG036423,NONHSAG036423,RP11-38P22.2,NONHSAG036423
lNONHSAG036425,NONHSAG036425,RP11-529G21.2,NONHSAG036425
lNONHSAG036427,NONHSAG036427,RN7SL300P,NONHSAG036427
lNONHSAG036428,NONHSAG036428,RP11-292E2.1,NONHSAG036428
lNONHSAG036429,NONHSAG036429,RP11-292E2.2,NONHSAG036429
lNONHSAG036430,NONHSAG036430,NONHSAG036430,NONHSAG036430
lNONHSAG036431,NONHSAG036431,RP11-23D24.2,NONHSAG036431
lNONHSAG036432,NONHSAG036432,RP11-292E2.4,NONHSAG036432
